,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
18655,SM7,Southern,2017-07-21,33.0,9.4,8.3,23.3,1.0,28.3,13.0,0.37,Bottom Water,27.0,5.7,8.1,25.0,4.5,27.8,14.0,0.36,22.229,114.07455,8,-0.5
18656,SM7,Southern,2017-08-17,8.4,4.3,8.1,25.7,3.0,27.8,5.0,0.63,Bottom Water,15.0,5.1,8.1,30.7,2.1,26.3,5.5,0.29,22.229,114.07455,8,-1.5
18657,SM7,Southern,2017-09-14,37.0,10.6,8.1,27.4,15.6,29.1,11.0,0.3,Bottom Water,17.0,5.7,7.9,28.7,4.0,28.5,16.0,0.38,22.229,114.07455,8,-0.6000000000000014
18666,SM7,Southern,2018-06-21,14.0,6.3,8.2,25.3,2.3,29.4,3.6,0.61,Bottom Water,2.7,5.8,8.0,27.1,5.2,28.8,4.6,0.52,22.229,114.07455,8,-0.5999999999999979
18667,SM7,Southern,2018-07-16,0.8,5.9,8.1,30.9,3.4,27.2,5.0,0.17,Bottom Water,0.4,4.7,8.1,31.1,13.4,27.1,18.0,0.08,22.229,114.07455,8,-0.09999999999999787
18668,SM7,Southern,2018-08-23,20.0,7.5,8.2,28.8,5.3,28.5,13.0,0.25,Bottom Water,13.0,4.9,8.0,30.1,3.0,28.2,13.0,0.28,22.229,114.07455,8,-0.3000000000000007
18669,SM7,Southern,2018-09-14,1.1,5.6,8.1,29.4,4.4,26.7,22.0,0.33,Bottom Water,0.6,4.2,8.2,30.9,9.7,26.5,22.0,0.2,22.229,114.07455,8,-0.1999999999999993
18678,SM7,Southern,2019-06-24,17.0,6.7,7.8,22.3,1.2,28.7,8.4,0.46,Bottom Water,2.0,5.8,7.5,24.1,1.0,28.1,8.0,0.25,22.229,114.07455,8,-0.5999999999999979
18679,SM7,Southern,2019-07-15,29.0,7.1,7.8,22.9,4.1,27.7,6.3,0.49,Bottom Water,17.0,6.3,7.4,28.6,4.1,26.2,3.9,0.45,22.229,114.07455,8,-1.5
18680,SM7,Southern,2019-08-16,9.1,6.2,8.2,27.8,3.6,28.8,9.8,0.32,Bottom Water,1.1,2.2,8.0,33.9,3.6,26.8,9.9,0.17,22.229,114.07455,8,-2.0
18681,SM7,Southern,2019-09-06,0.7,5.7,8.1,29.6,4.3,28.5,8.9,0.33,Bottom Water,0.6,5.1,8.2,31.3,4.8,27.8,14.0,0.18,22.229,114.07455,8,-0.6999999999999993
18688,SM7,Southern,2020-06-17,4.9,6.9,8.1,17.8,12.4,28.6,4.6,0.76,Bottom Water,2.4,6.4,7.8,24.0,4.4,26.5,5.7,0.62,22.229,114.07455,8,-2.1000000000000014
18689,SM7,Southern,2020-07-03,25.0,8.0,8.5,22.4,4.6,29.2,14.0,0.34,Bottom Water,25.0,9.4,7.9,27.7,13.2,26.5,11.0,0.32,22.229,114.07455,8,-2.6999999999999993
18690,SM7,Southern,2020-09-10,2.1,5.6,7.8,29.8,1.4,27.6,1.6,0.38,Bottom Water,1.5,4.3,7.8,31.1,3.9,27.1,2.5,0.35,22.229,114.07455,8,-0.5
18697,SM7,Southern,2021-06-11,2.4,4.4,7.6,29.2,3.6,27.3,3.0,0.31,Bottom Water,7.0,4.7,7.6,31.7,13.0,27.5,5.1,0.27,22.229,114.07455,8,0.1999999999999993
18698,SM7,Southern,2021-07-12,10.0,4.6,7.7,27.1,2.9,29.8,2.8,0.21,Bottom Water,13.0,5.8,7.4,30.4,3.6,28.0,3.2,0.19,22.229,114.07455,8,-1.8000000000000007
18699,SM7,Southern,2021-08-18,12.0,4.5,7.4,28.3,5.2,27.0,4.0,0.45,Bottom Water,2.5,3.7,7.2,31.1,8.9,25.8,5.9,0.39,22.229,114.07455,8,-1.1999999999999993
18700,SM7,Southern,2021-09-06,29.0,4.5,7.5,30.2,5.8,28.7,5.7,0.1,Bottom Water,13.0,4.9,7.2,31.4,6.9,26.7,10.0,0.31,22.229,114.07455,8,-2.0
18708,SM7,Southern,2022-06-02,4.2,7.0,8.1,25.4,6.6,27.7,1.8,0.47,Bottom Water,3.6,4.7,7.9,30.4,6.4,26.1,2.5,0.46,22.229,114.07455,8,-1.5999999999999979
18709,SM7,Southern,2022-07-18,12.0,6.7,8.0,23.6,10.7,29.2,2.9,0.46,Bottom Water,7.3,5.7,7.8,26.7,7.0,27.4,2.8,0.46,22.229,114.07455,8,-1.8000000000000007
18710,SM7,Southern,2022-08-19,40.0,5.6,7.9,27.5,84.4,29.1,2.6,0.21,Bottom Water,26.0,5.2,7.5,29.2,35.1,27.8,6.7,0.28,22.229,114.07455,8,-1.3000000000000007
18711,SM7,Southern,2022-09-01,5.7,4.8,7.4,28.8,15.7,28.8,3.7,0.41,Bottom Water,4.4,3.2,7.3,31.7,31.8,27.5,2.6,0.32,22.229,114.07455,8,-1.3000000000000007
18717,SM9,Southern,1988-06-20,3.8,5.7,8.3,27.3,7.6,28.8,4.5,0.16,Bottom Water,2.1,4.6,8.2,28.7,8.3,28.3,5.5,0.13,22.27366667,114.0670667,8,-0.5
18722,SM9,Southern,1989-06-26,4.4,5.7,8.4,28.5,4.9,26.1,2.5,0.16,Bottom Water,4.1,4.9,8.4,29.7,6.6,26.1,5.5,0.17,22.27366667,114.0670667,8,0.0
18723,SM9,Southern,1989-08-21,9.0,4.2,8.5,30.3,21.0,26.0,19.0,0.12,Bottom Water,4.6,4.0,8.5,30.7,39.0,25.5,34.0,0.23,22.27366667,114.0670667,8,-0.5
18728,SM9,Southern,1990-07-02,0.2,6.4,8.4,19.0,6.0,28.2,2.0,0.48,Bottom Water,0.5,2.9,8.5,27.3,5.9,26.9,2.5,0.51,22.27366667,114.0670667,8,-1.3000000000000007
18729,SM9,Southern,1990-08-24,1.1,5.6,8.3,30.6,5.6,26.9,4.5,0.19,Bottom Water,0.3,4.4,8.3,31.2,6.0,26.1,54.0,0.18,22.27366667,114.0670667,8,-0.7999999999999972
18734,SM9,Southern,1991-08-28,0.7,4.8,8.1,29.4,3.9,24.4,10.0,0.29,Bottom Water,0.3,4.4,8.1,30.2,4.4,23.9,6.0,0.29,22.27366667,114.0670667,8,-0.5
18739,SM9,Southern,1992-08-06,0.5,6.7,8.0,24.6,3.3,28.0,3.0,0.35,Bottom Water,0.2,4.0,7.7,29.6,8.6,26.2,10.0,0.22,22.27366667,114.0670667,8,-1.8000000000000007
18744,SM9,Southern,1993-06-22,0.4,9.0,8.3,25.0,3.1,25.6,3.0,0.43,Bottom Water,0.6,3.8,8.1,31.4,11.1,23.7,11.0,0.38,22.27366667,114.0670667,8,-1.9000000000000021
18745,SM9,Southern,1993-08-12,0.5,7.1,8.2,26.3,2.5,26.7,3.0,0.31,Bottom Water,0.7,3.7,8.2,31.7,24.6,23.6,23.0,0.21,22.27366667,114.0670667,8,-3.099999999999998
18750,SM9,Southern,1994-06-17,5.4,6.6,8.1,19.7,3.8,27.8,2.9,0.65,Bottom Water,5.8,6.1,8.1,26.1,4.7,27.5,3.3,0.64,22.27366667,114.0670667,8,-0.3000000000000007
18751,SM9,Southern,1994-08-04,9.1,6.0,8.2,20.0,4.4,27.6,4.6,0.38,Bottom Water,4.2,6.0,8.1,23.7,7.8,27.1,15.0,0.37,22.27366667,114.0670667,8,-0.5
18755,SM9,Southern,1995-06-26,16.0,6.6,8.4,21.2,18.0,28.5,16.0,0.38,Bottom Water,16.0,4.4,8.4,29.1,23.0,27.0,15.0,0.37,22.27366667,114.0670667,8,-1.5
18756,SM9,Southern,1995-08-10,2.3,5.8,8.0,28.3,5.2,25.5,17.0,0.31,Bottom Water,1.8,5.1,8.0,28.9,11.1,25.0,19.0,0.3,22.27366667,114.0670667,8,-0.5
18761,SM9,Southern,1996-06-26,2.0,5.5,7.9,22.2,2.5,26.8,3.9,0.63,Bottom Water,1.1,4.8,7.8,29.6,21.2,25.4,5.0,0.49,22.27366667,114.0670667,8,-1.4000000000000021
18762,SM9,Southern,1996-08-21,2.0,4.9,7.8,27.3,2.5,26.1,5.2,0.4,Bottom Water,1.8,4.4,7.7,30.2,9.8,25.4,6.5,0.38,22.27366667,114.0670667,8,-0.7000000000000028
18767,SM9,Southern,1997-06-16,6.3,8.1,8.1,27.1,1.5,25.1,2.0,0.4,Bottom Water,5.2,6.5,8.1,29.0,4.0,24.8,1.9,0.39,22.27366667,114.0670667,8,-0.3000000000000007
18768,SM9,Southern,1997-08-20,2.5,4.8,7.8,30.0,9.2,25.1,34.0,0.32,Bottom Water,1.8,4.5,7.9,29.9,25.5,25.0,45.0,0.28,22.27366667,114.0670667,8,-0.10000000000000142
18773,SM9,Southern,1998-06-11,1.3,6.0,8.0,27.1,4.9,26.9,8.5,0.35,Bottom Water,1.4,6.2,7.1,32.7,23.7,27.1,3.7,0.32,22.27366667,114.0670667,8,0.20000000000000284
18774,SM9,Southern,1998-08-31,16.0,7.9,8.2,27.9,2.0,27.5,3.4,0.2,Bottom Water,11.0,4.1,8.1,31.6,2.8,26.1,1.8,0.17,22.27366667,114.0670667,8,-1.3999999999999986
18779,SM9,Southern,1999-06-09,1.1,6.0,8.0,28.5,14.8,27.5,28.0,0.37,Bottom Water,0.3,5.7,8.0,29.4,44.0,26.9,45.0,0.35,22.27366667,114.0670667,8,-0.6000000000000014
18780,SM9,Southern,1999-08-25,0.6,4.9,8.0,24.5,14.3,25.4,20.0,0.48,Bottom Water,0.8,4.9,8.0,28.0,15.4,25.1,32.0,0.39,22.27366667,114.0670667,8,-0.29999999999999716
18788,SM9,Southern,2000-06-23,10.0,6.2,8.1,22.7,6.4,26.8,2.5,0.53,Bottom Water,4.6,5.6,8.0,26.8,18.8,26.1,21.0,0.51,22.27366667,114.0670667,8,-0.6999999999999993
18789,SM9,Southern,2000-07-20,0.2,6.0,7.9,24.3,6.6,27.7,6.0,0.49,Bottom Water,0.8,5.9,7.9,26.7,8.7,27.8,9.2,0.46,22.27366667,114.0670667,8,0.10000000000000142
18790,SM9,Southern,2000-08-16,2.8,6.1,8.0,28.8,7.4,26.3,4.3,0.32,Bottom Water,0.2,4.5,8.0,30.9,23.4,25.1,19.0,0.3,22.27366667,114.0670667,8,-1.1999999999999993
18791,SM9,Southern,2000-09-22,2.4,6.4,8.2,31.7,19.8,27.2,7.5,0.28,Bottom Water,1.9,6.3,8.2,31.8,27.9,27.1,10.0,0.31,22.27366667,114.0670667,8,-0.09999999999999787
18800,SM9,Southern,2001-06-22,2.8,6.1,8.6,22.8,9.2,28.2,6.2,0.42,Bottom Water,1.4,4.3,8.5,27.1,20.3,26.4,15.0,0.36,22.27366667,114.0670667,8,-1.8000000000000007
18801,SM9,Southern,2001-07-31,14.0,7.0,8.3,20.0,8.8,28.8,5.4,0.46,Bottom Water,5.0,4.7,8.2,25.4,15.7,27.0,20.0,0.38,22.27366667,114.0670667,8,-1.8000000000000007
18802,SM9,Southern,2001-08-17,7.3,5.1,8.3,27.7,7.9,27.5,3.6,0.26,Bottom Water,4.8,3.9,8.2,28.7,11.4,26.6,4.4,0.27,22.27366667,114.0670667,8,-0.8999999999999986
18803,SM9,Southern,2001-09-17,4.6,5.3,8.0,29.6,17.7,27.9,13.0,0.25,Bottom Water,4.0,5.1,8.0,29.7,24.8,27.8,28.0,0.26,22.27366667,114.0670667,8,-0.09999999999999787
18812,SM9,Southern,2002-06-24,11.0,6.2,8.0,21.2,20.4,28.3,14.0,1.1,Bottom Water,9.3,6.2,8.0,23.2,20.5,27.9,17.0,0.98,22.27366667,114.0670667,8,-0.40000000000000213
18813,SM9,Southern,2002-07-25,8.7,4.4,8.0,27.5,24.4,25.6,27.0,0.42,Bottom Water,6.1,3.9,7.9,30.2,28.2,24.5,40.0,0.29,22.27366667,114.0670667,8,-1.1000000000000014
18814,SM9,Southern,2002-08-12,1.9,4.9,8.1,26.1,10.0,26.9,6.0,0.49,Bottom Water,1.0,4.2,8.0,27.9,49.0,25.7,62.0,0.41,22.27366667,114.0670667,8,-1.1999999999999993
18815,SM9,Southern,2002-09-18,0.4,5.5,7.9,28.3,10.5,27.0,11.0,0.36,Bottom Water,0.6,5.3,7.9,28.8,10.6,27.0,13.0,0.35,22.27366667,114.0670667,8,0.0
18824,SM9,Southern,2003-06-19,5.2,5.1,8.0,25.4,3.5,28.0,3.6,0.73,Bottom Water,2.2,3.8,8.0,28.8,13.9,26.5,18.0,0.51,22.27366667,114.0670667,8,-1.5
18825,SM9,Southern,2003-07-30,4.1,4.6,8.2,29.5,10.4,27.4,10.0,0.31,Bottom Water,3.2,4.5,8.2,30.6,19.2,27.1,25.0,0.28,22.27366667,114.0670667,8,-0.29999999999999716
18826,SM9,Southern,2003-08-15,10.0,4.1,8.1,29.5,6.4,26.9,6.0,0.39,Bottom Water,10.0,3.8,8.0,29.9,12.6,26.6,55.0,0.41,22.27366667,114.0670667,8,-0.29999999999999716
18827,SM9,Southern,2003-09-22,5.6,6.5,8.2,30.5,13.0,27.8,9.2,0.32,Bottom Water,4.0,3.8,8.2,30.9,14.1,27.7,11.0,0.32,22.27366667,114.0670667,8,-0.10000000000000142
18836,SM9,Southern,2004-06-11,16.0,7.2,8.1,30.6,10.7,28.2,6.0,0.27,Bottom Water,6.3,6.8,8.0,30.9,17.7,27.9,11.0,0.36,22.27366667,114.0670667,8,-0.3000000000000007
18837,SM9,Southern,2004-07-12,23.0,8.3,8.3,19.5,9.4,28.3,3.6,0.8,Bottom Water,7.7,8.0,8.0,27.2,10.2,26.5,4.6,0.55,22.27366667,114.0670667,8,-1.8000000000000007
18838,SM9,Southern,2004-08-16,12.0,6.5,8.1,28.8,11.5,27.7,8.0,0.18,Bottom Water,11.0,7.0,8.0,30.2,29.2,26.2,52.0,0.3,22.27366667,114.0670667,8,-1.5
18839,SM9,Southern,2004-09-02,0.8,3.4,7.8,29.8,21.7,25.4,11.0,0.47,Bottom Water,0.2,3.4,7.8,29.8,28.2,25.3,38.0,0.5,22.27366667,114.0670667,8,-0.09999999999999787
18848,SM9,Southern,2005-06-27,3.3,5.4,8.0,19.2,11.4,26.9,3.5,0.91,Bottom Water,1.7,3.5,7.9,25.7,12.2,25.2,3.8,0.69,22.27366667,114.0670667,8,-1.6999999999999993
18849,SM9,Southern,2005-07-21,9.7,5.0,8.4,29.1,14.9,25.2,8.0,0.27,Bottom Water,19.0,4.6,8.4,30.9,23.5,24.2,35.0,0.25,22.27366667,114.0670667,8,-1.0
18850,SM9,Southern,2005-08-23,1.7,5.0,8.1,27.2,5.3,25.8,4.6,0.56,Bottom Water,1.6,4.3,8.1,28.8,10.4,24.6,17.0,0.47,22.27366667,114.0670667,8,-1.1999999999999993
18851,SM9,Southern,2005-09-22,1.0,6.4,7.9,30.1,12.6,29.5,7.1,0.37,Bottom Water,1.7,6.0,7.9,30.5,19.3,28.7,5.5,0.38,22.27366667,114.0670667,8,-0.8000000000000007
18860,SM9,Southern,2006-06-15,2.1,4.6,8.2,24.2,10.5,26.2,7.7,0.68,Bottom Water,1.7,4.1,8.1,28.9,26.5,25.8,30.0,0.44,22.27366667,114.0670667,8,-0.3999999999999986
18861,SM9,Southern,2006-07-14,3.0,5.0,8.0,28.7,19.5,26.0,2.1,0.46,Bottom Water,3.6,4.7,8.0,30.5,25.9,25.3,25.0,0.28,22.27366667,114.0670667,8,-0.6999999999999993
18862,SM9,Southern,2006-08-09,1.9,5.3,8.1,25.9,25.5,27.3,13.0,0.47,Bottom Water,1.7,5.4,8.1,27.6,28.1,27.0,11.0,0.38,22.27366667,114.0670667,8,-0.3000000000000007
18863,SM9,Southern,2006-09-28,3.0,6.6,8.1,31.8,13.4,27.0,3.1,0.26,Bottom Water,2.5,6.5,8.1,31.9,28.7,26.8,24.0,0.27,22.27366667,114.0670667,8,-0.1999999999999993
18872,SM9,Southern,2007-06-07,7.0,5.7,8.2,27.0,10.1,27.2,2.7,0.53,Bottom Water,1.1,4.1,8.1,29.9,10.5,26.4,3.2,0.35,22.27366667,114.0670667,8,-0.8000000000000007
18873,SM9,Southern,2007-07-19,6.9,5.2,8.5,24.7,10.1,27.6,4.2,0.69,Bottom Water,14.0,5.0,8.5,27.0,12.1,26.7,5.0,0.57,22.27366667,114.0670667,8,-0.9000000000000021
18874,SM9,Southern,2007-08-24,11.0,4.5,8.0,27.2,11.3,26.4,4.1,0.62,Bottom Water,2.2,4.6,7.9,31.0,16.0,24.6,26.0,0.39,22.27366667,114.0670667,8,-1.7999999999999972
18875,SM9,Southern,2007-09-13,2.9,5.1,8.0,30.6,14.6,26.6,9.8,0.42,Bottom Water,3.2,5.2,8.0,30.5,18.7,26.6,21.0,0.42,22.27366667,114.0670667,8,0.0
18884,SM9,Southern,2008-06-18,1.3,4.3,8.1,17.5,32.7,26.0,14.0,1.12,Bottom Water,0.7,4.1,8.1,21.7,38.8,25.9,15.0,1.16,22.27366667,114.0670667,8,-0.10000000000000142
18885,SM9,Southern,2008-07-10,0.8,4.8,8.0,22.8,8.6,25.9,2.9,0.71,Bottom Water,1.1,3.7,7.9,27.0,11.7,25.5,7.0,0.53,22.27366667,114.0670667,8,-0.3999999999999986
18886,SM9,Southern,2008-08-08,0.3,5.4,8.2,30.5,9.4,25.5,5.2,0.21,Bottom Water,0.7,5.5,8.2,30.8,16.1,25.5,12.0,0.19,22.27366667,114.0670667,8,0.0
18887,SM9,Southern,2008-09-11,10.0,7.2,8.2,25.3,9.3,27.7,3.6,0.48,Bottom Water,12.0,4.4,8.0,28.0,26.0,26.7,22.0,0.46,22.27366667,114.0670667,8,-1.0
18896,SM9,Southern,2009-06-19,7.6,5.5,8.0,24.6,3.5,28.0,5.1,0.58,Bottom Water,2.7,5.0,7.8,26.7,8.9,27.5,11.0,0.41,22.27366667,114.0670667,8,-0.5
18897,SM9,Southern,2009-07-17,17.0,4.2,8.2,24.9,10.2,28.4,5.9,0.41,Bottom Water,19.0,4.4,8.1,27.6,21.2,27.2,27.0,0.37,22.27366667,114.0670667,8,-1.1999999999999993
18898,SM9,Southern,2009-08-24,12.0,4.9,8.3,29.2,11.7,27.8,6.8,0.38,Bottom Water,1.7,3.2,8.2,29.8,16.7,26.7,17.0,0.45,22.27366667,114.0670667,8,-1.1000000000000014
18899,SM9,Southern,2009-09-11,4.7,5.7,7.9,29.7,5.7,28.7,6.7,0.37,Bottom Water,3.9,5.0,7.9,30.2,6.8,28.9,7.0,0.35,22.27366667,114.0670667,8,0.1999999999999993
18908,SM9,Southern,2010-06-24,2.9,4.4,7.7,22.5,6.5,27.2,8.2,0.76,Bottom Water,2.2,4.1,7.7,23.4,9.5,27.1,13.0,0.64,22.27366667,114.0670667,8,-0.09999999999999787
18909,SM9,Southern,2010-07-09,16.0,7.3,8.1,21.2,6.1,27.9,6.4,0.63,Bottom Water,7.9,3.1,7.9,28.8,7.0,25.7,11.0,0.36,22.27366667,114.0670667,8,-2.1999999999999993
18910,SM9,Southern,2010-08-06,6.5,5.1,8.2,28.8,3.4,27.5,2.7,0.35,Bottom Water,9.0,2.3,8.0,31.1,10.4,25.6,9.7,0.31,22.27366667,114.0670667,8,-1.8999999999999986
18911,SM9,Southern,2010-09-15,28.0,6.8,8.1,27.1,2.4,28.1,4.3,0.5,Bottom Water,7.4,4.0,7.9,28.4,6.8,27.1,9.1,0.54,22.27366667,114.0670667,8,-1.0
18920,SM9,Southern,2011-06-10,3.6,5.2,7.9,28.0,2.6,29.2,2.0,0.55,Bottom Water,1.8,4.2,7.9,29.4,7.0,27.7,4.9,0.5,22.27366667,114.0670667,8,-1.5
18921,SM9,Southern,2011-07-11,6.7,3.4,7.8,27.0,4.9,26.8,5.4,0.5,Bottom Water,5.6,2.9,7.7,28.7,5.5,25.8,8.2,0.47,22.27366667,114.0670667,8,-1.0
18922,SM9,Southern,2011-08-04,29.0,9.0,8.3,29.1,2.7,27.8,5.2,0.24,Bottom Water,20.0,5.7,8.1,29.5,2.9,26.8,4.8,0.32,22.27366667,114.0670667,8,-1.0
18923,SM9,Southern,2011-09-14,1.4,5.2,7.9,31.2,9.0,28.2,9.4,0.38,Bottom Water,2.5,4.9,7.8,31.2,10.4,28.0,14.0,0.4,22.27366667,114.0670667,8,-0.1999999999999993
18932,SM9,Southern,2012-06-22,0.7,6.2,7.6,28.4,8.8,28.2,13.0,0.41,Bottom Water,0.2,6.1,7.6,28.5,22.1,28.2,29.0,0.42,22.27366667,114.0670667,8,0.0
18933,SM9,Southern,2012-07-09,24.0,12.0,7.9,22.6,12.8,28.8,6.0,0.55,Bottom Water,15.0,6.6,7.6,24.0,12.6,27.6,5.6,0.65,22.27366667,114.0670667,8,-1.1999999999999993
18934,SM9,Southern,2012-08-10,21.0,7.4,8.1,23.6,1.6,28.8,4.3,0.7,Bottom Water,5.1,4.5,7.8,28.9,5.9,27.7,7.6,0.44,22.27366667,114.0670667,8,-1.1000000000000014
18935,SM9,Southern,2012-09-14,4.8,5.4,8.1,29.1,6.4,28.5,11.0,0.34,Bottom Water,6.6,4.9,8.0,29.4,9.8,28.2,15.0,0.35,22.27366667,114.0670667,8,-0.3000000000000007
18944,SM9,Southern,2013-06-14,8.5,6.1,8.1,28.5,1.5,25.6,2.8,0.26,Bottom Water,2.6,4.6,8.0,29.6,2.9,25.1,4.1,0.32,22.27366667,114.0670667,8,-0.5
18945,SM9,Southern,2013-07-17,7.2,6.0,8.2,27.4,0.9,26.8,1.6,0.45,Bottom Water,1.3,5.0,8.2,28.5,1.6,26.4,3.8,0.43,22.27366667,114.0670667,8,-0.40000000000000213
18946,SM9,Southern,2013-08-28,7.4,6.9,8.2,22.2,3.5,27.7,2.5,0.73,Bottom Water,5.0,4.4,8.0,27.0,4.3,26.4,9.3,0.52,22.27366667,114.0670667,8,-1.3000000000000007
18947,SM9,Southern,2013-09-25,1.7,5.8,8.2,26.8,4.1,28.5,4.8,0.49,Bottom Water,1.1,5.3,8.2,27.5,6.0,28.1,8.9,0.43,22.27366667,114.0670667,8,-0.3999999999999986
18956,SM9,Southern,2014-06-11,24.0,6.5,8.0,28.8,1.8,26.6,16.0,0.27,Bottom Water,16.0,6.0,8.0,29.3,2.7,26.2,14.0,0.26,22.27366667,114.0670667,8,-0.40000000000000213
18957,SM9,Southern,2014-07-31,8.4,6.4,7.9,26.7,1.1,28.8,2.0,0.38,Bottom Water,13.0,4.2,7.7,28.6,4.5,27.0,15.0,0.48,22.27366667,114.0670667,8,-1.8000000000000007
18958,SM9,Southern,2014-08-07,12.0,6.0,7.9,24.3,3.1,28.3,7.0,0.47,Bottom Water,4.7,4.5,7.7,28.6,3.1,26.5,5.1,0.39,22.27366667,114.0670667,8,-1.8000000000000007
18959,SM9,Southern,2014-09-12,3.1,3.8,7.5,28.7,5.1,28.5,26.0,0.48,Bottom Water,3.4,3.9,7.5,28.9,12.1,28.5,15.0,0.49,22.27366667,114.0670667,8,0.0
18968,SM9,Southern,2015-06-22,13.0,9.2,8.4,19.8,3.0,29.3,5.2,0.52,Bottom Water,12.0,3.8,7.8,27.4,5.4,26.1,8.4,0.53,22.27366667,114.0670667,8,-3.1999999999999993
18969,SM9,Southern,2015-07-02,19.0,7.6,8.1,23.0,3.5,27.8,4.9,0.58,Bottom Water,12.0,2.6,7.8,28.7,8.0,25.9,5.5,0.5,22.27366667,114.0670667,8,-1.9000000000000021
18970,SM9,Southern,2015-08-07,15.0,6.0,7.8,28.8,3.6,26.3,2.8,0.42,Bottom Water,9.3,4.3,7.7,29.8,5.3,25.7,3.5,0.41,22.27366667,114.0670667,8,-0.6000000000000014
18971,SM9,Southern,2015-09-04,0.9,4.3,7.8,29.9,5.1,26.7,4.2,0.44,Bottom Water,0.7,4.0,7.8,30.4,8.0,25.5,12.0,0.42,22.27366667,114.0670667,8,-1.1999999999999993
18980,SM9,Southern,2016-06-08,16.0,5.4,8.1,26.3,1.4,27.4,3.0,0.45,Bottom Water,6.1,5.0,7.9,26.7,3.0,27.1,3.6,0.38,22.27366667,114.0670667,8,-0.29999999999999716
18981,SM9,Southern,2016-07-07,19.0,6.0,7.5,22.8,1.4,27.3,2.8,0.58,Bottom Water,5.0,4.5,7.3,25.0,1.7,26.1,2.1,0.58,22.27366667,114.0670667,8,-1.1999999999999993
18982,SM9,Southern,2016-08-05,0.8,6.3,7.8,29.2,10.0,25.2,1.4,0.44,Bottom Water,1.3,3.0,7.8,31.7,7.2,23.9,9.2,0.32,22.27366667,114.0670667,8,-1.3000000000000007
18983,SM9,Southern,2016-09-07,0.6,6.1,7.8,28.8,4.7,27.3,4.0,0.45,Bottom Water,0.5,4.0,7.8,29.9,13.9,27.2,17.0,0.41,22.27366667,114.0670667,8,-0.10000000000000142
18992,SM9,Southern,2017-06-01,2.8,6.4,7.9,27.5,0.8,27.2,1.0,0.57,Bottom Water,2.6,6.1,7.9,29.9,1.1,26.6,1.6,0.37,22.27366667,114.0670667,8,-0.5999999999999979
18993,SM9,Southern,2017-07-07,25.0,6.5,8.1,20.8,1.7,27.5,10.0,0.78,Bottom Water,5.5,3.4,7.8,27.2,11.5,25.7,15.0,0.6,22.27366667,114.0670667,8,-1.8000000000000007
18994,SM9,Southern,2017-08-02,8.1,5.7,7.9,21.7,1.4,29.0,7.0,0.71,Bottom Water,7.4,4.3,7.8,26.4,1.1,28.2,8.2,0.66,22.27366667,114.0670667,8,-0.8000000000000007
18995,SM9,Southern,2017-09-07,0.8,3.9,7.8,26.3,3.4,28.0,3.6,0.55,Bottom Water,1.0,4.2,7.8,28.9,6.0,27.2,8.8,0.48,22.27366667,114.0670667,8,-0.8000000000000007
19004,SM9,Southern,2018-06-04,16.0,6.0,8.0,29.8,1.5,28.1,11.0,0.24,Bottom Water,14.0,6.6,8.0,29.8,1.8,28.0,3.1,0.24,22.27366667,114.0670667,8,-0.10000000000000142
19005,SM9,Southern,2018-07-06,8.9,5.3,8.0,23.7,2.4,28.3,7.3,0.79,Bottom Water,1.7,4.7,7.8,27.1,5.6,26.8,28.0,0.44,22.27366667,114.0670667,8,-1.5
19006,SM9,Southern,2018-08-06,26.0,6.0,8.2,26.8,1.5,29.6,5.6,0.3,Bottom Water,3.2,2.9,7.8,29.8,10.4,27.6,15.0,0.38,22.27366667,114.0670667,8,-2.0
19007,SM9,Southern,2018-09-05,2.1,4.5,7.9,24.2,4.0,26.8,5.2,0.83,Bottom Water,1.6,3.7,7.9,29.4,3.0,25.8,5.4,0.83,22.27366667,114.0670667,8,-1.0
19016,SM9,Southern,2019-06-06,5.0,5.7,7.7,24.8,1.8,27.8,8.8,0.56,Bottom Water,2.9,6.1,7.6,26.2,2.6,26.8,11.0,0.49,22.27366667,114.0670667,8,-1.0
19017,SM9,Southern,2019-07-24,32.0,9.5,8.1,25.6,3.9,28.5,12.0,0.22,Bottom Water,19.0,8.8,7.5,29.4,1.6,25.9,11.0,0.34,22.27366667,114.0670667,8,-2.6000000000000014
19018,SM9,Southern,2019-08-09,2.8,4.8,7.9,24.8,15.5,28.6,4.5,0.52,Bottom Water,2.5,4.6,7.9,28.3,15.3,28.0,4.4,0.44,22.27366667,114.0670667,8,-0.6000000000000014
19019,SM9,Southern,2019-09-11,11.0,6.1,8.3,28.6,9.2,29.0,15.0,0.3,Bottom Water,15.0,4.6,8.2,29.2,12.6,28.6,35.0,0.31,22.27366667,114.0670667,8,-0.3999999999999986
19027,SM9,Southern,2020-06-03,13.0,6.0,8.0,26.1,5.8,27.6,15.0,0.49,Bottom Water,10.0,5.0,7.9,27.6,9.9,26.8,16.0,0.42,22.27366667,114.0670667,8,-0.8000000000000007
