"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"North Western","NM6","2011-06-20","1","Bottom Water","3","3.8","7.7","24.1","13.3","27.9","13","0.9"
"North Western","NM6","2011-07-18","1","Surface Water","1.3","3.5","7.7","22.6","4.3","27.5","12","0.83"
"North Western","NM6","2011-07-18","1","Middle Water","1.4","3.1","7.8","27.3","15.9","26.1","30","0.49"
"North Western","NM6","2011-07-18","1","Bottom Water","1","2.9","7.8","27.8","24","25.9","41","0.49"
"North Western","NM6","2011-08-15","1","Surface Water","82","10.6","8.4","21","5.5","30.2","8.9","0.96"
"North Western","NM6","2011-08-15","1","Middle Water","49","9.6","8.3","22.2","4","29.5","8.2","0.88"
"North Western","NM6","2011-08-15","1","Bottom Water","13","5.6","8.1","26.3","5","27.9","6.9","0.61"
"North Western","NM6","2011-09-28","1","Surface Water","1.3","5.6","8.3","32.7","7.6","27.9","9.3","0.16"
"North Western","NM6","2011-09-28","1","Middle Water","1.5","5.6","8.3","32.8","6.9","27.9","9.4","0.14"
"North Western","NM6","2011-09-28","1","Bottom Water","0.9","5.6","8.3","32.9","9.2","27.9","14","0.12"
"North Western","NM6","2011-10-26","1","Surface Water","2","7.3","8.2","30.1","3.9","26.5","3.9","0.34"
"North Western","NM6","2011-10-26","1","Middle Water","3.6","7.1","8.3","31.6","6","25.9","7.6","0.19"
"North Western","NM6","2011-10-26","1","Bottom Water","3.8","7.1","8.3","32.4","5.9","25.8","8.2","0.13"
"North Western","NM6","2011-11-16","1","Surface Water","0.7","6","7.8","29.5","4.6","25","5.1","0.66"
"North Western","NM6","2011-11-16","1","Middle Water","0.8","6","7.8","29.9","4.7","24.8","5.2","0.64"
"North Western","NM6","2011-11-16","1","Bottom Water","1.3","6","7.8","30.4","5.6","24.7","6.2","0.6"
"North Western","NM6","2011-12-12","1","Surface Water","1.5","6.9","7.8","32.2","7","18.9","8","0.26"
"North Western","NM6","2011-12-12","1","Middle Water","2","7.1","7.8","32.2","6.5","18.7","9.2","0.26"
"North Western","NM6","2011-12-12","1","Bottom Water","1.9","7.2","7.8","32.2","7.4","18.6","11","0.25"
"North Western","NM6","2012-01-05","1","Surface Water","0.9","7.5","7.8","31.3","8.5","16.9","4.5","0.33"
"North Western","NM6","2012-01-05","1","Middle Water","1.2","7.6","7.8","31.3","4.6","16.9","4.3","0.31"
"North Western","NM6","2012-01-05","1","Bottom Water","0.5","7.6","7.8","31.3","4.9","16.9","5","0.32"
"North Western","NM6","2012-02-03","1","Surface Water","1.4","7.7","8","31.6","2.8","16.4","2.2","0.29"
"North Western","NM6","2012-02-03","1","Middle Water","1.2","7.9","8","31.6","2.5","16.4","2.6","0.29"
"North Western","NM6","2012-02-03","1","Bottom Water","0.8","7.9","8","31.6","2.7","16.4","2.7","0.29"
"North Western","NM6","2012-03-19","1","Surface Water","2.2","7.7","7.5","24.9","3","19.2","4.4","1.4"
"North Western","NM6","2012-03-19","1","Middle Water","1.6","7.6","7.6","27.7","4.4","18.4","4.3","1.2"
"North Western","NM6","2012-03-19","1","Bottom Water","1.2","7.5","7.6","28.4","9.5","18.1","13","0.76"
"North Western","NM6","2012-04-25","1","Surface Water","4.2","8.7","7.6","17.9","5","24.8","5.8","1.87"
"North Western","NM6","2012-04-25","1","Middle Water","3","8.6","7.6","18.4","7.7","24.6","4.2","1.87"
"North Western","NM6","2012-04-25","1","Bottom Water","2.1","8.3","7.6","19.4","6.3","24.3","11","1.87"
"North Western","NM6","2012-05-21","1","Surface Water","1.9","6.5","7.6","24.2","4.1","26.6","4.2","0.94"
"North Western","NM6","2012-05-21","1","Middle Water","1.8","6.3","7.6","24.8","3.8","26.5","4.8","0.89"
"North Western","NM6","2012-05-21","1","Bottom Water","1.6","5.2","7.6","27","6","25.9","11","0.66"
"North Western","NM6","2012-06-21","1","Surface Water","1.3","6.9","7.6","22.8","7","28.7","8.4","0.79"
"North Western","NM6","2012-06-21","1","Middle Water","1.1","6.6","7.7","27.9","10.1","28.3","11","0.47"
"North Western","NM6","2012-06-21","1","Bottom Water","1.1","6.6","7.7","28.8","14.7","28.2","18","0.33"
"North Western","NM6","2012-07-13","1","Surface Water","11","9.5","7.8","7.8","5.4","30","4.2","1.65"
"North Western","NM6","2012-07-13","1","Middle Water","11","9.3","7.8","8.1","5.9","29.8","5.2","1.86"
"North Western","NM6","2012-07-13","1","Bottom Water","8","7.7","7.6","11.3","5","29.3","4.9","1.57"
"North Western","NM6","2012-08-16","1","Surface Water","12","5.9","7.9","19.8","3.3","29.2","4.6","1.12"
"North Western","NM6","2012-08-16","1","Middle Water","8.7","6","7.9","19.7","3.2","29.2","3.6","1.09"
"North Western","NM6","2012-08-16","1","Bottom Water","10","5.8","7.9","20.1","3.4","29.1","3.7","0.98"
"North Western","NM6","2012-09-13","1","Surface Water","25","8","8.3","20.3","2.8","30.4","7","0.83"
"North Western","NM6","2012-09-13","1","Middle Water","5.9","8.1","8.1","23.6","4.3","29.6","5.7","0.66"
"North Western","NM6","2012-09-13","1","Bottom Water","21","6.4","8","23.8","4.4","29.5","6.8","0.73"
"North Western","NM6","2012-10-15","1","Surface Water","1.9","6.3","8.1","28.6","6","27.8","4.8","0.49"
"North Western","NM6","2012-10-15","1","Middle Water","1.7","6.7","8.1","29.7","6.7","27.5","7.2","0.42"
"North Western","NM6","2012-10-15","1","Bottom Water","1.5","6.8","8.1","30","8.6","27.5","13","0.3"
"North Western","NM6","2012-11-08","1","Surface Water","1.6","6.2","7.7","27","4.4","24.9","4.1","0.83"
"North Western","NM6","2012-11-08","1","Middle Water","0.6","6.4","7.7","27.1","4.7","24.9","4.6","0.82"
"North Western","NM6","2012-11-08","1","Bottom Water","0.9","6.2","7.7","28.6","4.9","24.9","5.3","0.72"
"North Western","NM6","2012-12-05","1","Surface Water","1.4","6.6","7.6","30.5","6.5","21","5.4","0.49"
"North Western","NM6","2012-12-05","1","Middle Water","0.7","6.7","7.6","30.5","6.5","21","5.5","0.5"
"North Western","NM6","2012-12-05","1","Bottom Water","1.1","6.8","7.6","30.5","7.4","21","4.6","0.51"
"North Western","NM6","2013-01-14","1","Surface Water","6.2","7.9","8","32.5","12.3","17.4","7.6","0.22"
"North Western","NM6","2013-01-14","1","Middle Water","3.7","7.8","8","32.5","10.8","17.3","9.2","0.24"
"North Western","NM6","2013-01-14","1","Bottom Water","2.7","7.8","8","32.5","11.7","17.3","10","0.24"
"North Western","NM6","2013-02-25","1","Surface Water","2.3","9.6","8.1","31.2","2.2","18.7","3.5","0.16"
"North Western","NM6","2013-02-25","1","Middle Water","20","9.6","8.1","31.3","2.3","18.7","3.1","0.15"
"North Western","NM6","2013-02-25","1","Bottom Water","14","9.5","8.1","31.4","3.2","18.6","4","0.13"
"North Western","NM6","2013-03-20","1","Surface Water","2.3","7.1","7.6","23.3","4","22.5","2.9","1.31"
"North Western","NM6","2013-03-20","1","Middle Water","1.8","6.8","7.6","24.8","4.4","22","3","1.01"
"North Western","NM6","2013-03-20","1","Bottom Water","1.5","6.5","7.6","26","4","21.6","2.5","0.9"
"North Western","NM6","2013-04-08","1","Surface Water","1.6","4.6","7.7","26.3","2.9","20","3.6","0.79"
"North Western","NM6","2013-04-08","1","Middle Water","1.9","7.1","7.7","30.5","7.1","19.9","6.1","0.51"
"North Western","NM6","2013-04-08","1","Bottom Water","1","7","7.7","31.4","7.9","19.9","8.3","0.27"
"North Western","NM6","2013-05-06","1","Surface Water","1.7","6.5","7.9","27.4","3.6","22.9","8.9","0.74"
"North Western","NM6","2013-05-06","1","Middle Water","1.3","6.4","7.9","27.8","3.7","22.8","4.6","0.66"
"North Western","NM6","2013-05-06","1","Bottom Water","1.7","6.2","7.9","29.2","5.2","22.5","6.7","0.7"
"North Western","NM6","2013-06-03","1","Surface Water","20","9.2","8.1","11.4","4.7","29.2","2","1.4"
"North Western","NM6","2013-06-03","1","Middle Water","20","8.1","8","12.5","5.3","28.6","6.4","1.41"
"North Western","NM6","2013-06-03","1","Bottom Water","18","7.6","7.9","12.9","5.4","28.4","6.5","1.41"
"North Western","NM6","2013-07-08","1","Surface Water","5.7","7.3","8.2","13","5.7","29.4","6.1","1.22"
"North Western","NM6","2013-07-08","1","Middle Water","2.6","6.2","8.1","14.4","5.6","29","7.1","1.1"
"North Western","NM6","2013-07-08","1","Bottom Water","2","4.9","8.1","18.3","7.4","28.6","11","0.84"
"North Western","NM6","2013-08-16","1","Surface Water","0.5","6.2","7.8","10.4","6.3","28.7","7.9","1.69"
"North Western","NM6","2013-08-16","1","Middle Water","0.9","6.2","7.8","11.3","7.2","28.7","36","1.45"
"North Western","NM6","2013-08-16","1","Bottom Water","0.7","5.9","7.8","14","12","28.5","33","1.36"
"North Western","NM6","2013-09-06","1","Surface Water","0.7","4.8","7.9","20","6.2","27","5.9","0.73"
"North Western","NM6","2013-09-06","1","Middle Water","0.6","4.4","8","23.6","14.7","26.6","11","0.66"
"North Western","NM6","2013-09-06","1","Bottom Water","1","4.3","8","23.7","23.9","26.6","12","0.66"
"North Western","NM6","2013-10-21","1","Surface Water","2.9","5.2","8","28.4","4.6","26.8","8.1","0.45"
"North Western","NM6","2013-10-21","1","Middle Water","2.9","5.1","8","28.5","5.3","26.8","8.2","0.42"
"North Western","NM6","2013-10-21","1","Bottom Water","2","5.5","8","28.9","7.4","26.7","15","0.34"
"North Western","NM6","2013-11-11","1","Surface Water","1.4","5.2","7.9","28.5","9.2","25.2","14","0.55"
"North Western","NM6","2013-11-11","1","Middle Water","1.9","4.9","7.9","28.5","9.4","25.2","14","0.55"
"North Western","NM6","2013-11-11","1","Bottom Water","1","5.5","7.9","28.5","10.9","25.2","14","0.55"
"North Western","NM6","2013-12-05","1","Surface Water","2","5.2","8.1","31","8.7","20.5","11","0.49"
"North Western","NM6","2013-12-05","1","Middle Water","2.1","5.8","8.1","31.2","12.8","20.4","12","0.44"
"North Western","NM6","2013-12-05","1","Bottom Water","1.9","6.7","8.1","31.5","18.5","20.3","26","0.4"
"North Western","NM6","2014-01-06","1","Surface Water","0.4","6.8","8","30.8","26.4","17.1","35","0.55"
"North Western","NM6","2014-01-06","1","Middle Water","0.4","7","8","30.8","26.8","17.1","45","0.56"
"North Western","NM6","2014-01-06","1","Bottom Water","0.8","7","8","30.9","33.2","17.1","52","0.55"
"North Western","NM6","2014-02-06","1","Surface Water","14","7.2","8.1","28","1.4","19.2","2.6","0.68"
"North Western","NM6","2014-02-06","1","Middle Water","14","8.5","8.1","28","1","18.8","2.5","0.63"
"North Western","NM6","2014-02-06","1","Bottom Water","13","9.2","8.1","28.4","1.3","18.7","3.3","0.29"
"North Western","NM6","2014-03-21","1","Surface Water","0.3","6.2","7.8","30","9.4","18.3","13","0.67"
"North Western","NM6","2014-03-21","1","Middle Water","1.2","6.1","7.8","30","9.8","18.4","14","0.64"
"North Western","NM6","2014-03-21","1","Bottom Water","0.8","7.1","7.8","30.8","14","18.2","23","0.53"
"North Western","NM6","2014-04-23","1","Surface Water","1.6","5.3","7.9","24.1","2.6","23.6","2.9","0.93"
"North Western","NM6","2014-04-23","1","Middle Water","0.7","5.4","7.9","24.1","3","23.7","2.2","0.99"
"North Western","NM6","2014-04-23","1","Bottom Water","0.8","5.6","8","27.2","3.1","23.3","3.4","0.79"
"North Western","NM6","2014-05-07","1","Surface Water","1","6.3","8.1","28.8","2.5","23.5","1.6","0.56"
"North Western","NM6","2014-05-07","1","Middle Water","<0.2","6.4","8.1","28.9","2.6","23.5","2.2","0.53"
"North Western","NM6","2014-05-07","1","Bottom Water","1","6.3","8.1","31.4","4.7","23.7","4.8","0.29"
"North Western","NM6","2014-06-05","1","Surface Water","7.7","7.8","8.2","12.3","2.3","29.3","3","1.25"
"North Western","NM6","2014-06-05","1","Middle Water","5.4","7.1","8.1","17","2","28.5","2","1.14"
"North Western","NM6","2014-06-05","1","Bottom Water","8.5","4.7","8","26.2","2.3","26.9","2.8","0.79"
"North Western","NM6","2014-07-04","1","Surface Water","1.6","5.6","7.8","7.9","5","30.4","4","1.52"
"North Western","NM6","2014-07-04","1","Middle Water","1.8","6.4","7.8","10.1","4.7","30.2","4.6","1.53"
"North Western","NM6","2014-07-04","1","Bottom Water","2.1","6.1","7.8","12.1","4.2","29.9","4.3","1.46"
"North Western","NM6","2014-08-15","1","Surface Water","0.9","5","7.9","20","7.1","29.2","8.4","1.23"
"North Western","NM6","2014-08-15","1","Middle Water","0.9","4.9","7.9","21.2","11.4","28.6","8.7","1.23"
"North Western","NM6","2014-08-15","1","Bottom Water","<0.2","4.4","7.9","22.9","20.7","27.9","10","1.15"
"North Western","NM6","2014-09-01","1","Surface Water","0.5","4.4","7.3","15.6","3.9","30","3.2","1.41"
"North Western","NM6","2014-09-01","1","Middle Water","2.9","4.5","7.4","17.9","3.3","29.2","3.2","1.02"
"North Western","NM6","2014-09-01","1","Bottom Water","1.4","4.2","7.5","20.9","4.5","28.8","7.7","0.8"
"North Western","NM6","2014-10-08","1","Surface Water","2.2","5.9","7.7","29","4.5","28.7","3.1","0.4"
"North Western","NM6","2014-10-08","1","Middle Water","0.5","5.9","7.7","29","4.5","28.7","2.5","0.33"
"North Western","NM6","2014-10-08","1","Bottom Water","1.8","6.1","7.7","29.4","4.7","28.6","4.5","0.29"
"North Western","NM6","2014-11-06","1","Surface Water","1.6","5.8","7.9","29.1","6.1","26.1","5.6","0.67"
"North Western","NM6","2014-11-06","1","Middle Water","2.3","5.8","7.9","29.8","6.2","26","5.1","0.6"
"North Western","NM6","2014-11-06","1","Bottom Water","5","6.3","7.9","30.5","5.4","26","5.9","0.47"
"North Western","NM6","2014-12-17","1","Surface Water","16","8.1","8","32.5","2.9","18.9","3.6","0.11"
"North Western","NM6","2014-12-17","1","Middle Water","12","8.2","8.1","32.5","2.8","18.9","5.8","0.1"
"North Western","NM6","2014-12-17","1","Bottom Water","11","8.3","8","32.5","3","18.8","2.7","0.1"
"North Western","NM6","2015-01-12","1","Surface Water","0.9","7.2","7.9","31.3","9.1","17.3","11","0.26"
"North Western","NM6","2015-01-12","1","Middle Water","1","7.3","7.9","31.4","9.6","17.3","3.8","0.27"
"North Western","NM6","2015-01-12","1","Bottom Water","1.2","7.3","7.9","31.4","9.9","17.3","7.6","0.26"
"North Western","NM6","2015-02-09","1","Surface Water","5","7.9","7.8","30.8","4.4","16.7","4.2","0.34"
"North Western","NM6","2015-02-09","1","Middle Water","3.3","7.9","7.9","30.9","4.8","16.6","20","0.33"
"North Western","NM6","2015-02-09","1","Bottom Water","4.9","8","7.9","31.2","5.8","16.6","6.8","0.29"
"North Western","NM6","2015-03-11","1","Surface Water","1.3","6.6","7.7","29.4","3.6","18.9","2.5","0.64"
"North Western","NM6","2015-03-11","1","Middle Water","3.3","7.1","7.7","29.4","3.7","18.9","2.8","0.63"
"North Western","NM6","2015-03-11","1","Bottom Water","1.2","7","7.7","30.1","4.9","18.9","2.6","0.59"
"North Western","NM6","2015-04-20","1","Surface Water","1.8","6","7.8","28.8","5.2","23.9","6.4","0.57"
"North Western","NM6","2015-04-20","1","Middle Water","0.8","6.3","7.8","29.8","7.9","23.6","13","0.4"
"North Western","NM6","2015-04-20","1","Bottom Water","<0.2","6.1","7.8","30.5","11.2","23.4","16","0.35"
"North Western","NM6","2015-05-07","1","Surface Water","0.9","6.2","8","20.5","4.8","27","4.2","1.62"
"North Western","NM6","2015-05-07","1","Middle Water","1.1","5.9","8","24.1","6.2","26.4","5.7","0.88"
"North Western","NM6","2015-05-07","1","Bottom Water","1.6","5.7","8","24.6","7.1","26.3","5.8","1.19"
"North Western","NM6","2015-06-10","1","Surface Water","3.7","6.6","7.7","11.5","5","29.3","3.3","1.71"
"North Western","NM6","2015-06-10","1","Middle Water","2.7","5.8","7.7","14.8","4.7","28.5","3.4","1.42"
"North Western","NM6","2015-06-10","1","Bottom Water","2.4","4.9","7.6","16.5","4.8","28.2","<0.5","1.53"
"North Western","NM6","2015-07-03","1","Surface Water","2.2","6.1","7.8","17","7.2","29","5.4","1.22"
"North Western","NM6","2015-07-03","1","Middle Water","2.6","4.7","7.8","20","8","28.2","6.1","0.98"
"North Western","NM6","2015-07-03","1","Bottom Water","2.2","3.9","7.8","24.1","9.4","27.3","8.2","0.91"
"North Western","NM6","2015-08-19","1","Surface Water","3.7","6.3","7.8","17.3","5.1","29.3","4","1.23"
"North Western","NM6","2015-08-19","1","Middle Water","2","6.1","7.8","20.4","6.6","28.5","10","1.07"
"North Western","NM6","2015-08-19","1","Bottom Water","1.7","4","7.7","24.8","11.2","27.1","19","0.67"
"North Western","NM6","2015-09-16","1","Surface Water","1.3","5.6","7.9","22.7","5.5","27.8","16","0.99"
"North Western","NM6","2015-09-16","1","Middle Water","0.6","5.5","7.9","23.5","5.6","27.8","19","0.82"
"North Western","NM6","2015-09-16","1","Bottom Water","1.4","5.3","8","27.4","11.2","27.5","20","0.78"
"North Western","NM6","2015-10-12","1","Surface Water","0.9","5","7.9","29.9","8.7","26.5","8.7","0.33"
"North Western","NM6","2015-10-12","1","Middle Water","1.5","5.8","7.9","30.8","9.9","26.7","12","0.26"
"North Western","NM6","2015-10-12","1","Bottom Water","1.5","5.6","7.9","31.1","11.2","26.8","17","0.24"
"North Western","NM6","2015-11-11","1","Surface Water","2","6.1","7.8","29.3","5.2","26.3","14","0.44"
"North Western","NM6","2015-11-11","1","Middle Water","2.5","6.2","7.8","29.4","6","26.3","3","0.44"
"North Western","NM6","2015-11-11","1","Bottom Water","2.2","6.1","7.8","30.9","6.6","26.2","13","0.27"
"North Western","NM6","2015-12-02","1","Surface Water","0.9","6.6","7.6","19.8","5.6","23.8","2.5","1.36"
"North Western","NM6","2015-12-02","1","Middle Water","1.4","6.4","7.6","21.6","5.6","23.5","16","1.16"
"North Western","NM6","2015-12-02","1","Bottom Water","1.2","6.3","7.6","22.5","5.4","23.5","17","1.14"
"North Western","NM6","2016-01-13","1","Surface Water","4.1","7.2","7.8","28.7","3.8","19.5","18","0.6"
"North Western","NM6","2016-01-13","1","Middle Water","2.1","7.2","7.8","28.9","4.1","19.5","23","0.58"
"North Western","NM6","2016-01-13","1","Bottom Water","3.7","7.2","7.8","29","4.2","19.4","21","0.54"
"North Western","NM6","2016-02-01","1","Surface Water","0.8","7.1","7.3","19.3","4.8","15.1","2.6","1.39"
"North Western","NM6","2016-02-01","1","Middle Water","0.9","7.8","7.3","22.4","6.6","15.4","4.1","1.08"
"North Western","NM6","2016-02-01","1","Bottom Water","0.8","7.3","7.4","29","9.6","15.9","9.4","0.46"
"North Western","NM6","2016-03-02","1","Surface Water","23","8.9","8.3","23.1","26.3","17.5","3.1","0.74"
"North Western","NM6","2016-03-02","1","Middle Water","11","8.5","8.3","23.3","1.9","17.5","2.8","0.59"
"North Western","NM6","2016-03-02","1","Bottom Water","16","8.2","8.3","23.5","1.7","17.4","3.2","0.54"
"North Western","NM6","2016-04-25","1","Surface Water","0.6","4.9","7.6","13.6","3.4","22.9","9.4","1.57"
"North Western","NM6","2016-04-25","1","Middle Water","0.5","4.9","7.9","21.4","9.8","22.1","31","0.69"
"North Western","NM6","2016-04-25","1","Bottom Water","1.1","5.1","8","25.1","13.3","21.6","29","0.53"
"North Western","NM6","2016-05-13","1","Surface Water","2.1","5.6","7.5","15.2","314.4","25.5","2.7","1.23"
"North Western","NM6","2016-05-13","1","Middle Water","2.9","5.3","7.5","16.5","5.7","25.3","5","1.08"
"North Western","NM6","2016-05-13","1","Bottom Water","5.7","5.3","7.6","16.8","3.9","25.3","5.1","0.7"
"North Western","NM6","2016-06-20","1","Surface Water","2.4","6.5","7.8","13.1","4.3","28","4.5","1.27"
"North Western","NM6","2016-06-20","1","Middle Water","3.6","4.1","7.8","13.7","4.2","27.9","6.5","1"
"North Western","NM6","2016-06-20","1","Bottom Water","2.2","4.1","7.8","14.9","5.2","27.8","23","0.78"
"North Western","NM6","2016-07-14","1","Surface Water","2.1","6.4","7.7","11","5.5","28.4","2.2","1.5"
"North Western","NM6","2016-07-14","1","Middle Water","1.6","4.9","7.7","13.1","3.7","28","2.2","1.28"
"North Western","NM6","2016-07-14","1","Bottom Water","1.5","4.7","7.6","16.4","3.7","27.3","3.1","1.15"
"North Western","NM6","2016-08-01","1","Surface Water","26","6.6","8.1","23.1","5.2","27.8","5.6","0.59"
"North Western","NM6","2016-08-01","1","Middle Water","27","7.3","8.1","24","4.9","27.4","5","0.48"
"North Western","NM6","2016-08-01","1","Bottom Water","19","5.9","8","26.5","5","26.2","6.4","0.38"
"North Western","NM6","2016-09-02","1","Surface Water","1.4","5.7","7.8","23.9","7.8","28.2","5.1","0.73"
"North Western","NM6","2016-09-02","1","Middle Water","0.8","4.6","7.8","24.2","7.5","28.1","6.4","0.72"
"North Western","NM6","2016-09-02","1","Bottom Water","1.1","4.3","7.8","24.5","11.7","28","19","0.67"
"North Western","NM6","2016-10-07","1","Surface Water","2.6","5.8","7.8","26.5","3.9","28.8","4.9","0.68"
"North Western","NM6","2016-10-07","1","Middle Water","4.2","4.5","7.8","26.6","3.8","28.9","7.2","0.49"
"North Western","NM6","2016-10-07","1","Bottom Water","4.5","4.8","7.8","27.1","4.4","28.8","6.1","0.37"
"North Western","NM6","2016-11-07","1","Surface Water","2.1","6.1","7.8","25.1","4.4","25.9","3","0.94"
"North Western","NM6","2016-11-07","1","Middle Water","2","5.2","7.8","25.2","4.4","25.9","3.8","0.78"
"North Western","NM6","2016-11-07","1","Bottom Water","2.2","5.6","7.8","26.9","4.8","25.9","3.7","0.73"
"North Western","NM6","2016-12-07","1","Surface Water","1.2","6.3","8","29.7","7.2","22.1","6.4","0.42"
"North Western","NM6","2016-12-07","1","Middle Water","1.9","6","8","29.7","7","22.1","8.4","0.42"
"North Western","NM6","2016-12-07","1","Bottom Water","1.9","6.5","8","29.7","8","22","9","0.4"
"North Western","NM6","2017-01-04","1","Surface Water","5.3","8.1","8.2","29.1","10.1","20.2","9.7","0.35"
"North Western","NM6","2017-01-04","1","Middle Water","2.3","8.3","8.2","29.1","7.4","20.2","17","0.36"
"North Western","NM6","2017-01-04","1","Bottom Water","4.2","8.3","8.2","29.1","6.8","20.2","14","0.34"
"North Western","NM6","2017-02-06","1","Surface Water","1.4","7","7.6","27.9","5.1","19.8","4","0.6"
"North Western","NM6","2017-02-06","1","Middle Water","1.3","7","7.6","28","5.3","19.7","4.7","0.57"
"North Western","NM6","2017-02-06","1","Bottom Water","0.8","7.1","7.6","28.9","5.9","19.3","6","0.45"
"North Western","NM6","2017-03-01","1","Surface Water","1.6","6.5","7.9","30.2","6.4","17.7","7.7","0.41"
"North Western","NM6","2017-03-01","1","Middle Water","1.8","6.6","8","30.6","7","17.5","11","0.29"
"North Western","NM6","2017-03-01","1","Bottom Water","1.3","7.3","8","31","9.7","17.4","13","0.33"
"North Western","NM6","2017-04-03","1","Surface Water","0.9","7.2","7.9","24.7","3","20.8","2.6","1.09"
"North Western","NM6","2017-04-03","1","Middle Water","1","7.4","8","27.4","1.9","20.5","2.2","0.87"
"North Western","NM6","2017-04-03","1","Bottom Water","0.9","7.4","8","28.2","2.1","20.3","2.1","0.83"
"North Western","NM6","2017-05-08","1","Surface Water","3.1","7","7.9","25.1","5.2","25.7","4.8","0.79"
"North Western","NM6","2017-05-08","1","Middle Water","3.3","7.2","7.9","25.1","4.7","25.7","3.8","0.75"
"North Western","NM6","2017-05-08","1","Bottom Water","2","7","7.9","25.5","5.2","25.6","5.4","0.7"
"North Western","NM6","2017-06-19","1","Surface Water","2","5.6","7.5","7.4","12","28.9","6.7","2.07"
"North Western","NM6","2017-06-19","1","Middle Water","1.8","4.7","7.5","7.9","5.6","28.8","6.6","1.75"
"North Western","NM6","2017-06-19","1","Bottom Water","1.7","4.8","7.6","14.2","5.2","28.3","6.8","1.65"
"North Western","NM6","2017-07-06","1","Surface Water","1.9","6.6","7.5","10.4","7.6","27.8","9.1","1.78"
"North Western","NM6","2017-07-06","1","Middle Water","1.4","4.5","7.5","11.7","5.9","27.6","9","1.57"
"North Western","NM6","2017-07-06","1","Bottom Water","1.1","4.5","7.5","15.9","5","27.3","8.8","1.26"
"North Western","NM6","2017-08-14","1","Surface Water","1.4","5.9","7.8","13.1","5.2","30.3","4.9","1.38"
"North Western","NM6","2017-08-14","1","Middle Water","1.1","5.5","7.8","15","5.8","29.6","7.1","1.37"
"North Western","NM6","2017-08-14","1","Bottom Water","1","5.1","7.8","15.6","5.4","29.4","5.6","1.25"
"North Western","NM6","2017-09-06","1","Surface Water","0.6","4.4","7.7","19.4","4.1","28.4","5.9","1.07"
"North Western","NM6","2017-09-06","1","Middle Water","0.9","5.1","7.7","21.5","4.9","28","18","0.77"
"North Western","NM6","2017-09-06","1","Bottom Water","0.7","4.9","7.7","22.8","6.2","27.7","11","0.85"
"North Western","NM6","2017-10-11","1","Surface Water","1.5","4.5","7.8","22.1","3.7","30","5.9","0.83"
"North Western","NM6","2017-10-11","1","Middle Water","1","5.4","7.8","22.6","4","30","6.6","0.7"
"North Western","NM6","2017-10-11","1","Bottom Water","0.4","5.2","7.9","23.9","13.1","29.8","15","0.59"
"North Western","NM6","2017-11-08","1","Surface Water","1","6","8","32.1","21.4","24.5","54","0.22"
"North Western","NM6","2017-11-08","1","Middle Water","1.3","6.1","8","32.1","19.4","24.5","56","0.22"
"North Western","NM6","2017-11-08","1","Bottom Water","1.9","6.1","8","32.1","18.9","24.4","26","0.21"
"North Western","NM6","2017-12-15","1","Surface Water","1.1","6.4","8","31.2","29.5","20.6","11","0.52"
"North Western","NM6","2017-12-15","1","Middle Water","1.1","6.3","8","31.9","8","20.6","18","0.29"
"North Western","NM6","2017-12-15","1","Bottom Water","1.5","6.9","8","33","9.8","20.5","18","0.19"
"North Western","NM6","2018-01-11","1","Surface Water","2.3","6.8","8.1","30.5","22.7","16.5","5.8","0.52"
"North Western","NM6","2018-01-11","1","Middle Water","2.2","6.6","8.1","30.6","30","16.7","8.4","0.5"
"North Western","NM6","2018-01-11","1","Bottom Water","1.7","7.8","8.1","30.7","33.9","16.6","8.8","0.5"
"North Western","NM6","2018-02-23","1","Surface Water","3.1","7.5","8.2","29.8","7.7","17.1","9.2","0.45"
"North Western","NM6","2018-02-23","1","Middle Water","3.3","8.2","8.2","30.1","7.4","16.9","6.2","0.43"
"North Western","NM6","2018-02-23","1","Bottom Water","3.1","8.2","8.2","30.3","9.2","16.9","18","0.39"
"North Western","NM6","2018-03-08","1","Surface Water","2.8","6.9","8.3","27.9","9.8","19.3","8","0.65"
"North Western","NM6","2018-03-08","1","Middle Water","2.8","7.4","8.3","28.1","8.8","19.7","7","0.63"
"North Western","NM6","2018-03-08","1","Bottom Water","2.6","7.4","8.3","30.2","9.5","19.3","11","0.35"
"North Western","NM6","2018-04-12","1","Surface Water","3","6.5","8","26","5.2","23.3","26","0.69"
"North Western","NM6","2018-04-12","1","Middle Water","1.3","6.3","8","27.9","6","23","18","0.54"
"North Western","NM6","2018-04-12","1","Bottom Water","0.3","6.3","8","28.6","7.1","23","8.4","0.94"
"North Western","NM6","2018-05-10","1","Surface Water","0.9","6.5","7.7","27","2.7","25.7","12","0.68"
"North Western","NM6","2018-05-10","1","Middle Water","2.9","6.5","7.7","27","2.5","25.7","9.3","0.69"
"North Western","NM6","2018-05-10","1","Bottom Water","2","6.2","7.8","28.9","2.9","25.4","12","0.65"
"North Western","NM6","2018-06-06","1","Surface Water","4.9","5.5","7.9","23.6","1.2","28.4","4.8","0.8"
"North Western","NM6","2018-06-06","1","Middle Water","5.9","4.8","7.9","23.9","1.7","28.5","7.2","0.8"
