"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Deep Bay","DM5","2004-09-17","1","Middle Water","1.7","4.1","8.3","28.8","12.6","27.1","5.2","0.63"
"Deep Bay","DM5","2004-09-17","1","Bottom Water","1.6","4.4","8.4","29.4","14.8","27.2","4.5","0.55"
"Deep Bay","DM5","2004-10-14","1","Surface Water","2.4","5.8","8.3","31.2","13.7","26.9","7.3","0.35"
"Deep Bay","DM5","2004-10-14","1","Middle Water","2.5","5.7","8.3","31.4","14.1","26.8","9.4","0.34"
"Deep Bay","DM5","2004-10-14","1","Bottom Water","3.3","5.6","8.3","31.8","16.8","26.9","44","0.25"
"Deep Bay","DM5","2004-11-12","1","Surface Water","2.8","4.3","8.2","29.5","7.9","24.9","3.1","0.87"
"Deep Bay","DM5","2004-11-12","1","Middle Water","2.2","4.3","8.2","30.3","9.9","24.6","5.6","0.78"
"Deep Bay","DM5","2004-11-12","1","Bottom Water","2.6","4.2","8.3","31","10.8","24.5","6.2","0.74"
"Deep Bay","DM5","2004-12-13","1","Surface Water","0.5","4.5","8.2","30.2","8.3","20.9","14","0.62"
"Deep Bay","DM5","2004-12-13","1","Middle Water","0.8","4.6","8.3","30.8","10.9","20.6","19","0.58"
"Deep Bay","DM5","2004-12-13","1","Bottom Water","0.8","4.7","8.3","31.7","10.8","20.5","22","0.56"
"Deep Bay","DM5","2005-01-10","1","Surface Water","3.8","6.6","8.1","32.3","14.6","17.1","7.6","0.5"
"Deep Bay","DM5","2005-01-10","1","Middle Water","3","6.6","8.1","32.7","16.1","17.3","13","0.31"
"Deep Bay","DM5","2005-01-10","1","Bottom Water","2.8","6.8","8.1","32.9","23.8","17.5","27","0.23"
"Deep Bay","DM5","2005-02-25","1","Surface Water","0.8","6.4","8.3","30.9","13.2","16.3","9.1","0.65"
"Deep Bay","DM5","2005-02-25","1","Middle Water","1","6.5","8.3","31.1","14.7","16.2","11","0.64"
"Deep Bay","DM5","2005-02-25","1","Bottom Water","1","6.6","8.4","31.4","16.9","16.3","14","0.55"
"Deep Bay","DM5","2005-03-11","1","Surface Water","0.7","6","8.3","28.8","15.3","17.4","6.3","1.08"
"Deep Bay","DM5","2005-03-11","1","Middle Water","0.4","6.1","8.3","29.6","27.2","17.2","13","0.9"
"Deep Bay","DM5","2005-03-11","1","Bottom Water","0.4","6.4","8.4","29.7","99.7","17.2","90","0.9"
"Deep Bay","DM5","2005-04-13","1","Surface Water","0.8","6.3","8.4","26.1","11.8","21","3.7","1.29"
"Deep Bay","DM5","2005-04-13","1","Middle Water","0.5","6.1","8.5","28.4","12.7","21.1","23","1"
"Deep Bay","DM5","2005-04-13","1","Bottom Water","0.5","6.4","8.5","30.3","16.9","21","13","0.76"
"Deep Bay","DM5","2005-05-13","1","Surface Water","1.4","5.9","7.6","17.1","14","26.3","7","2.46"
"Deep Bay","DM5","2005-05-13","1","Middle Water","0.8","5.4","7.9","26.4","12.5","25.1","5.1","1.49"
"Deep Bay","DM5","2005-05-13","1","Bottom Water","0.4","5.5","7.9","27.6","18.2","24.7","5.2","1.02"
"Deep Bay","DM5","2005-06-22","1","Surface Water","1.6","4.9","7.6","4.6","33.9","27.9","21","2.03"
"Deep Bay","DM5","2005-06-22","1","Middle Water","2","5","7.5","4.8","35.1","27.9","23","2.06"
"Deep Bay","DM5","2005-06-22","1","Bottom Water","1.4","4.7","7.5","13.4","61.4","27.7","24","2.25"
"Deep Bay","DM5","2005-07-20","1","Surface Water","49","9.4","8.7","17","12.6","29.7","7.1","0.61"
"Deep Bay","DM5","2005-07-20","1","Middle Water","28","9.4","8.7","18.9","11.2","28.7","5.6","0.54"
"Deep Bay","DM5","2005-07-20","1","Bottom Water","25","8.1","8.5","22.8","13.8","27.1","13","0.51"
"Deep Bay","DM5","2005-08-19","1","Surface Water","1.8","5.4","7.7","20.3","13.2","27.3","16","1.24"
"Deep Bay","DM5","2005-08-19","1","Middle Water","2.2","5.3","7.7","20.3","13.7","27.3","16","1.27"
"Deep Bay","DM5","2005-08-19","1","Bottom Water","2.3","5.3","7.8","20.4","15.4","27.3","23","1.17"
"Deep Bay","DM5","2005-09-21","1","Surface Water","1.1","5","7.6","24.2","9.8","29.8","7","0.92"
"Deep Bay","DM5","2005-09-21","1","Middle Water","1.1","4.7","7.6","27.4","11.6","29.1","7.5","0.7"
"Deep Bay","DM5","2005-09-21","1","Bottom Water","0.8","4.7","7.6","28.5","15.8","28.9","14","0.57"
"Deep Bay","DM5","2005-10-17","1","Surface Water","2.3","5.7","8","29","6.9","28.6","7.2","0.73"
"Deep Bay","DM5","2005-10-17","1","Middle Water","1.7","5.7","8","30.2","8","28","5.4","0.54"
"Deep Bay","DM5","2005-10-17","1","Bottom Water","2.1","5.7","8","30.7","13.4","28","12","0.44"
"Deep Bay","DM5","2005-11-02","1","Surface Water","3.5","5.8","8.1","31.9","11.5","25.2","5.8","0.46"
"Deep Bay","DM5","2005-11-02","1","Middle Water","3.2","5.9","8.1","32","12.1","25.1","7.2","0.4"
"Deep Bay","DM5","2005-11-02","1","Bottom Water","3.7","6","8.1","32.3","13.1","25.1","8.8","0.33"
"Deep Bay","DM5","2005-12-02","1","Surface Water","3.8","6.8","7.5","31.5","8.7","23.4","7.3","0.53"
"Deep Bay","DM5","2005-12-02","1","Middle Water","4.2","6.8","7.5","31.7","9.5","23.3","7.1","0.53"
"Deep Bay","DM5","2005-12-02","1","Bottom Water","3.6","6.8","7.5","31.8","9.9","23.2","6.1","0.52"
"Deep Bay","DM5","2006-01-19","1","Surface Water","3.4","6.9","7.6","28.3","15.1","19.3","13","1.27"
"Deep Bay","DM5","2006-01-19","1","Middle Water","1.9","6.9","7.6","29.3","15","19.2","14","1.2"
"Deep Bay","DM5","2006-01-19","1","Bottom Water","1.8","7","7.6","29.9","34","19.1","32","0.9"
"Deep Bay","DM5","2006-02-15","1","Surface Water","2.3","7.3","7.6","29.5","12","19.4","6.4","0.99"
"Deep Bay","DM5","2006-02-15","1","Middle Water","1.2","7.3","7.6","30.1","13.8","19","12","0.85"
"Deep Bay","DM5","2006-02-15","1","Bottom Water","1.7","7.3","7.6","30.3","16.6","19","9","0.77"
"Deep Bay","DM5","2006-03-20","1","Surface Water","1.8","7","7.8","27.4","12.6","19.4","5.8","1.2"
"Deep Bay","DM5","2006-03-20","1","Middle Water","1.1","6.9","7.8","30.2","12.1","19.5","5.3","0.88"
"Deep Bay","DM5","2006-03-20","1","Bottom Water","0.8","7","7.9","30.7","24.5","19.2","31","0.6"
"Deep Bay","DM5","2006-04-18","1","Surface Water","1.6","6.1","8.1","28.1","8.6","22.1","4","0.92"
"Deep Bay","DM5","2006-04-18","1","Middle Water","1.9","6.1","8.1","29.2","8.3","21.9","4.8","0.67"
"Deep Bay","DM5","2006-04-18","1","Bottom Water","1.5","6.1","8.1","30.7","13","21.9","18","0.47"
"Deep Bay","DM5","2006-05-15","1","Surface Water","2.5","6","7.2","26.7","10.4","25.6","5.2","0.6"
"Deep Bay","DM5","2006-05-15","1","Middle Water","2.2","5.6","7.2","27.4","10.5","25.6","5.7","0.6"
"Deep Bay","DM5","2006-05-15","1","Bottom Water","1.3","5.2","7.2","27.8","12.3","25.9","7.1","0.53"
"Deep Bay","DM5","2006-06-28","1","Surface Water","4.1","5.8","7.8","16.8","13.4","28.2","4.8","0.94"
"Deep Bay","DM5","2006-06-28","1","Middle Water","1.7","5.5","7.7","17.8","14.7","28.2","5.8","0.94"
"Deep Bay","DM5","2006-06-28","1","Bottom Water","2.7","5.1","7.6","22.3","13.9","27.8","4.8","0.76"
"Deep Bay","DM5","2006-07-13","1","Surface Water","2.5","5.5","7.7","13.5","11.9","30.5","3.8","1.51"
"Deep Bay","DM5","2006-07-13","1","Middle Water","2","4","7.4","21.3","12","28","2.4","1.42"
"Deep Bay","DM5","2006-07-13","1","Bottom Water","2.7","3.5","7.4","24.2","11.9","27.2","2.6","0.95"
"Deep Bay","DM5","2006-08-10","1","Surface Water","1.8","4.8","7.5","12.3","12.2","27.9","3","1.18"
"Deep Bay","DM5","2006-08-10","1","Middle Water","1.8","4.7","7.4","13.7","12.2","27.8","3.7","1.15"
"Deep Bay","DM5","2006-08-10","1","Bottom Water","1.6","4.6","7.4","14.3","11.7","27.8","3","0.93"
"Deep Bay","DM5","2006-09-08","1","Surface Water","1.5","4.7","7.9","20.3","12.5","28.6","2.4","1.12"
"Deep Bay","DM5","2006-09-08","1","Middle Water","1.7","4.2","7.9","22.7","12.1","28.1","2.7","1.04"
"Deep Bay","DM5","2006-09-08","1","Bottom Water","1.4","3.9","7.9","24.7","13.3","27.6","5.1","0.83"
"Deep Bay","DM5","2006-10-09","1","Surface Water","4.3","5.7","7.7","28","14.1","27.4","7.6","0.56"
"Deep Bay","DM5","2006-10-09","1","Middle Water","3.9","5.5","7.8","28.8","15.3","27.4","9.4","0.56"
"Deep Bay","DM5","2006-10-09","1","Bottom Water","3.4","5.5","7.8","28.9","16.2","27.4","12","0.54"
"Deep Bay","DM5","2006-11-06","1","Surface Water","2","6.1","7.8","31.2","16","25.6","8.9","0.56"
"Deep Bay","DM5","2006-11-06","1","Middle Water","2.4","6.2","7.8","31.7","22.7","25.4","9.8","0.53"
"Deep Bay","DM5","2006-11-06","1","Bottom Water","1.6","6.2","7.8","31.8","23.8","25.4","13","0.44"
"Deep Bay","DM5","2006-12-05","1","Surface Water","1.8","6.3","7.4","31.9","18.7","22.8","4.2","0.57"
"Deep Bay","DM5","2006-12-05","1","Middle Water","2","6.4","7.4","32.3","19.8","22.6","4.6","0.46"
"Deep Bay","DM5","2006-12-05","1","Bottom Water","2.8","6.4","7.4","32.5","24.3","22.6","9.2","0.39"
"Deep Bay","DM5","2007-01-19","1","Surface Water","14","6.4","7.5","32.4","17.3","18.4","7.5","0.4"
"Deep Bay","DM5","2007-01-19","1","Middle Water","12","7.5","7.5","32.7","17.5","18.4","6.9","0.29"
"Deep Bay","DM5","2007-01-19","1","Bottom Water","12","7.5","7.3","33","23.3","18.4","12","0.23"
"Deep Bay","DM5","2007-02-02","1","Surface Water","16","9","8.3","31.7","12.8","17.1","6.2","0.4"
"Deep Bay","DM5","2007-02-02","1","Middle Water","17","8.9","8.3","31.8","12.9","17","7","0.4"
"Deep Bay","DM5","2007-02-02","1","Bottom Water","17","8.8","8.3","32","12.2","16.9","5.6","0.35"
"Deep Bay","DM5","2007-03-19","1","Surface Water","2.1","6.7","8","30.2","12.2","20.7","6.3","0.87"
"Deep Bay","DM5","2007-03-19","1","Middle Water","1.5","6.5","8","30.8","12.9","20.5","6.5","0.81"
"Deep Bay","DM5","2007-03-19","1","Bottom Water","1.6","6.5","8","30.8","14.2","20.5","8.4","0.72"
"Deep Bay","DM5","2007-04-18","1","Surface Water","6.6","7.2","8.1","28","14.9","23.4","8","0.84"
"Deep Bay","DM5","2007-04-18","1","Middle Water","7.3","6.9","8.1","28.9","14.3","23.1","10","0.81"
"Deep Bay","DM5","2007-04-18","1","Bottom Water","7.2","6.8","8.1","29.1","15.7","23.1","12","0.68"
"Deep Bay","DM5","2007-05-14","1","Surface Water","28","12.1","9.2","23","63.1","28.5","10","0.67"
"Deep Bay","DM5","2007-05-14","1","Middle Water","26","12.9","9.3","24.3","59.8","26.3","9.2","0.67"
"Deep Bay","DM5","2007-05-14","1","Bottom Water","72","8.4","9.3","28.4","72.8","25.6","9.4","0.79"
"Deep Bay","DM5","2007-06-27","1","Surface Water","2.2","6.7","7","8.6","15","30","5.8","1.43"
"Deep Bay","DM5","2007-06-27","1","Middle Water","1","6.3","7","9.1","15.2","29.7","8.3","1.44"
"Deep Bay","DM5","2007-06-27","1","Bottom Water","1","5.3","6.9","13.4","16.4","29.2","4.8","1.38"
"Deep Bay","DM5","2007-07-16","1","Surface Water","1.2","6.3","7.1","14.6","12.6","30.2","4.8","1.26"
"Deep Bay","DM5","2007-07-16","1","Middle Water","1.8","5.9","7.1","16.4","13.3","29.4","6.6","1.17"
"Deep Bay","DM5","2007-07-16","1","Bottom Water","3.4","4.6","7","23","35.9","27.6","6","1.06"
"Deep Bay","DM5","2007-08-13","1","Surface Water","1.2","3.8","7.7","19.5","22.7","28","14","1.11"
"Deep Bay","DM5","2007-08-13","1","Middle Water","1.4","3.7","7.7","19.9","25.1","27.7","6.4","1.14"
"Deep Bay","DM5","2007-08-13","1","Bottom Water","1.2","3.2","7.7","23.8","81.6","27","14","1.13"
"Deep Bay","DM5","2007-09-10","1","Surface Water","6.5","4.3","7.9","23.5","11.2","27.6","4.1","1.17"
"Deep Bay","DM5","2007-09-10","1","Middle Water","5","4.2","7.9","24.1","11.9","27.4","4.9","1.11"
"Deep Bay","DM5","2007-09-10","1","Bottom Water","5.2","3.7","7.9","27.9","18.5","26.4","4.6","1.04"
"Deep Bay","DM5","2007-10-08","1","Surface Water","4.3","5.7","7.3","23.6","10.4","28.9","2.6","1.11"
"Deep Bay","DM5","2007-10-08","1","Middle Water","3","5.4","7.4","25.5","12.2","28.7","4.9","1.09"
"Deep Bay","DM5","2007-10-08","1","Bottom Water","3.1","5.2","7.4","26.7","12.6","28.6","5.3","1.11"
"Deep Bay","DM5","2007-11-09","1","Surface Water","4.2","7","7.3","32.6","8.1","23.9","4.1","0.26"
"Deep Bay","DM5","2007-11-09","1","Middle Water","4.5","7.2","7.3","32.8","11.3","24","4.8","0.24"
"Deep Bay","DM5","2007-11-09","1","Bottom Water","4","7.1","7.3","32.9","12.2","23.9","5.4","0.23"
"Deep Bay","DM5","2007-12-08","1","Surface Water","1.4","7.3","7.6","32.1","14.5","20.5","7.5","0.38"
"Deep Bay","DM5","2007-12-08","1","Middle Water","1","7.3","7.6","32.1","14.7","20.5","10","0.38"
"Deep Bay","DM5","2007-12-08","1","Bottom Water","0.4","7.4","7.6","32.1","15.3","20.5","11","0.38"
"Deep Bay","DM5","2008-01-07","1","Surface Water","2","6.8","7","29.9","10.8","18.9","3.8","0.71"
"Deep Bay","DM5","2008-01-07","1","Middle Water","2.8","6.8","7","30.2","13.5","18.5","4.6","0.68"
"Deep Bay","DM5","2008-01-07","1","Bottom Water","1.8","6.8","7.1","30.6","14.1","18.5","6","0.58"
"Deep Bay","DM5","2008-02-25","1","Surface Water","1.1","7.7","7.9","29.2","11.1","15.9","6.3","0.86"
"Deep Bay","DM5","2008-02-25","1","Middle Water","1.1","7.8","8","29.6","11.8","15.8","6.2","0.82"
"Deep Bay","DM5","2008-02-25","1","Bottom Water","0.9","8","8","30","13.9","15.7","7.5","0.68"
"Deep Bay","DM5","2008-03-26","1","Surface Water","0.6","5.9","7.9","27.3","11.7","19.9","5.3","1.22"
"Deep Bay","DM5","2008-03-26","1","Middle Water","0.6","6.4","7.9","28.4","11.9","19.9","5.7","1.08"
"Deep Bay","DM5","2008-03-26","1","Bottom Water","0.3","6.5","8","29","15.2","19.9","9.1","0.84"
"Deep Bay","DM5","2008-04-21","1","Surface Water","1.4","6.5","7.8","20.7","12.2","24.8","5.6","2.04"
"Deep Bay","DM5","2008-04-21","1","Middle Water","0.9","6.3","7.7","24.4","13.9","23.9","5.5","1.58"
"Deep Bay","DM5","2008-04-21","1","Bottom Water","0.9","6.3","7.7","26","17.2","23.7","6.6","1.33"
"Deep Bay","DM5","2008-05-22","1","Surface Water","1.7","6","8","27.6","10.7","25.2","5.6","0.77"
"Deep Bay","DM5","2008-05-22","1","Middle Water","0.7","5.9","8","28.7","11.9","25.1","4.6","0.67"
"Deep Bay","DM5","2008-05-22","1","Bottom Water","1.4","5.8","8","29.2","13.4","25.1","6.2","0.59"
"Deep Bay","DM5","2008-06-24","1","Surface Water","48","8.6","8.2","14","16.4","28","7.9","1.03"
"Deep Bay","DM5","2008-06-24","1","Middle Water","34","5.2","8","21.4","15.2","26.9","6.4","1"
"Deep Bay","DM5","2008-06-24","1","Bottom Water","25","3.5","7.9","25.4","15.6","26.2","6.5","0.95"
"Deep Bay","DM5","2008-07-21","1","Surface Water","2.5","6.1","7.8","10.7","13.2","29.3","3.8","1.25"
"Deep Bay","DM5","2008-07-21","1","Middle Water","2.6","6","7.8","13","11.8","28.8","3.5","1.19"
"Deep Bay","DM5","2008-07-21","1","Bottom Water","3.8","4.8","7.7","19.8","12.6","27.4","4","0.98"
"Deep Bay","DM5","2008-08-18","1","Surface Water","3.3","6","7.8","15.1","12.2","29.4","5.9","1.25"
"Deep Bay","DM5","2008-08-18","1","Middle Water","4.7","5.8","7.8","18.1","10.6","28.7","4.7","1.13"
"Deep Bay","DM5","2008-08-18","1","Bottom Water","4.4","5.9","7.8","19.2","10","28.6","2.9","0.98"
"Deep Bay","DM5","2008-09-17","1","Surface Water","3.6","4.2","7.7","24.4","12.5","28.7","6.5","0.78"
"Deep Bay","DM5","2008-09-17","1","Middle Water","3.2","3.9","7.7","26","13.5","28.1","6.2","0.69"
"Deep Bay","DM5","2008-09-17","1","Bottom Water","3.2","4","7.7","26.2","15","28","9.4","0.62"
"Deep Bay","DM5","2008-10-15","1","Surface Water","1.1","5.9","8.5","28","14.4","26.5","11","0.57"
"Deep Bay","DM5","2008-10-15","1","Middle Water","2.4","5.8","8.5","28.8","14.7","26.2","14","0.52"
"Deep Bay","DM5","2008-10-15","1","Bottom Water","1.6","5.8","8.5","28.9","17.4","26.2","13","0.45"
"Deep Bay","DM5","2008-11-14","1","Surface Water","2.1","6.7","7.7","26.9","13.8","24.1","7.8","0.52"
"Deep Bay","DM5","2008-11-14","1","Middle Water","1.9","6.4","7.7","28.4","14.2","24.1","8.9","0.43"
"Deep Bay","DM5","2008-11-14","1","Bottom Water","1.8","6.5","7.8","30.1","15.8","24.2","27","0.31"
"Deep Bay","DM5","2008-12-11","1","Surface Water","6.7","8.1","7.8","31.7","18.3","20.4","4.2","0.31"
"Deep Bay","DM5","2008-12-11","1","Middle Water","6.6","8.2","7.8","31.7","10.6","20.3","5.2","0.3"
"Deep Bay","DM5","2008-12-11","1","Bottom Water","4.8","7.9","7.8","31.9","12.2","20.1","6","0.29"
"Deep Bay","DM5","2009-01-12","1","Surface Water","2.5","7","7.9","33","20.2","17.2","17","0.27"
"Deep Bay","DM5","2009-01-12","1","Middle Water","2.6","6.9","7.9","33","22.5","17.2","22","0.27"
"Deep Bay","DM5","2009-01-12","1","Bottom Water","2.5","7","7.9","33","27.1","17.2","34","0.27"
"Deep Bay","DM5","2009-02-11","1","Surface Water","16","9.4","8","27.3","14.9","19.4","9","0.72"
"Deep Bay","DM5","2009-02-11","1","Middle Water","3.3","8.6","8","28.1","16.6","18.9","12","0.64"
"Deep Bay","DM5","2009-02-11","1","Bottom Water","2.2","8.4","7.9","28.3","22.4","18.8","19","0.6"
"Deep Bay","DM5","2009-03-04","1","Surface Water","0.7","6.1","7.7","28.8","11.4","21","4.6","0.79"
"Deep Bay","DM5","2009-03-04","1","Middle Water","<0.2","6","7.7","29.5","12","21","6.2","0.64"
"Deep Bay","DM5","2009-03-04","1","Bottom Water","0.5","6","7.7","30.3","13.5","21","8.9","0.56"
"Deep Bay","DM5","2009-04-15","1","Surface Water","0.7","5.9","8.1","28.3","9.8","22.9","4.9","1.25"
"Deep Bay","DM5","2009-04-15","1","Middle Water","1","5.7","8.1","28.9","10.7","22.6","5.4","0.9"
"Deep Bay","DM5","2009-04-15","1","Bottom Water","0.4","5.5","8.2","29.6","12.5","22.1","7.5","0.74"
"Deep Bay","DM5","2009-05-15","1","Surface Water","3.7","7.1","7.8","25.5","10.8","26.6","2.6","1.07"
"Deep Bay","DM5","2009-05-15","1","Middle Water","2.4","6.1","7.8","28.3","11.8","25.9","5.1","0.64"
"Deep Bay","DM5","2009-05-15","1","Bottom Water","1.5","5.5","7.8","29.6","13.5","25.3","6.6","0.56"
"Deep Bay","DM5","2009-06-22","1","Surface Water","4.5","5.3","7.9","16","16.1","29.8","9","1.02"
"Deep Bay","DM5","2009-06-22","1","Middle Water","5.9","5.4","7.9","16","16.2","29.8","8.4","1.32"
"Deep Bay","DM5","2009-06-22","1","Bottom Water","4","4.6","7.8","17.7","39.1","29","12","1.33"
"Deep Bay","DM5","2009-07-23","1","Surface Water","2.4","6.4","7.9","15.6","10.5","29.9","5.4","1.08"
"Deep Bay","DM5","2009-07-23","1","Middle Water","2.2","6.3","7.9","16.4","11","29.4","5.5","1.07"
"Deep Bay","DM5","2009-07-23","1","Bottom Water","1.7","4.8","7.9","20.2","20.4","28.3","7.1","0.95"
"Deep Bay","DM5","2009-08-20","1","Surface Water","6.6","7","7.8","19","10.6","31.5","6","1.26"
"Deep Bay","DM5","2009-08-20","1","Middle Water","3.7","5.8","7.7","21.4","10.4","29.9","5.2","0.95"
"Deep Bay","DM5","2009-08-20","1","Bottom Water","4.4","4.7","7.7","24.1","15.4","28.6","13","0.86"
"Deep Bay","DM5","2009-09-23","1","Surface Water","3.8","6","7.9","25.5","11.1","30","4.5","0.73"
"Deep Bay","DM5","2009-09-23","1","Middle Water","3.2","5.8","7.9","26.4","15.9","29.8","13","0.63"
"Deep Bay","DM5","2009-09-23","1","Bottom Water","3.1","5.6","7.9","26.7","21.9","29.9","18","0.57"
"Deep Bay","DM5","2009-10-19","1","Surface Water","2.1","5.9","8.1","29.3","11.6","27.9","6.7","0.75"
"Deep Bay","DM5","2009-10-19","1","Middle Water","1.7","5.8","8.1","29.9","14.1","27.8","10","0.59"
"Deep Bay","DM5","2009-10-19","1","Bottom Water","0.9","6.1","8.1","30.1","17.1","27.8","12","0.62"
"Deep Bay","DM5","2009-11-16","1","Surface Water","2.1","6.5","8","31.4","11.8","23.6","8.5","0.38"
"Deep Bay","DM5","2009-11-16","1","Middle Water","2.2","6.8","8","31.5","12.1","23.6","7.9","0.26"
"Deep Bay","DM5","2009-11-16","1","Bottom Water","2.9","7.1","8","32","12","23.7","25","0.36"
"Deep Bay","DM5","2009-12-05","1","Surface Water","2.3","6.5","7.9","31.6","14.3","20.9","12","0.52"
"Deep Bay","DM5","2009-12-05","1","Middle Water","2.1","7.3","7.9","32","17.4","20.9","13","0.49"
"Deep Bay","DM5","2009-12-05","1","Bottom Water","2.4","7.7","7.9","32.4","24.5","21","20","0.38"
"Deep Bay","DM5","2010-01-15","1","Surface Water","1.4","7.3","7.9","31.5","10.3","17.5","6.5","0.55"
"Deep Bay","DM5","2010-01-15","1","Middle Water","1.7","7.3","7.9","31.8","10","17.4","5.5","0.51"
"Deep Bay","DM5","2010-01-15","1","Bottom Water","2.2","7.3","7.9","32","11.4","17.3","8.4","0.36"
"Deep Bay","DM5","2010-02-06","1","Surface Water","1","6.7","7.5","21.2","10.2","19.3","5.8","1.95"
"Deep Bay","DM5","2010-02-06","1","Middle Water","0.5","6.6","7.5","23.3","10.8","19.4","6.9","1.54"
"Deep Bay","DM5","2010-02-06","1","Bottom Water","0.7","6.7","7.6","29","11.2","18.9","8.3","0.88"
"Deep Bay","DM5","2010-03-05","1","Surface Water","2","7","8","26.5","13.8","21.4","1.4","1.08"
"Deep Bay","DM5","2010-03-05","1","Middle Water","1.2","6.8","8","28.2","15.2","20.9","4","0.88"
"Deep Bay","DM5","2010-03-05","1","Bottom Water","1","6.8","8","28.4","17.3","20.9","5.2","0.87"
"Deep Bay","DM5","2010-04-15","1","Surface Water","1.5","6.5","7.7","27.7","10.4","21.7","5.2","1.14"
"Deep Bay","DM5","2010-04-15","1","Middle Water","0.7","6.4","7.7","29","10.3","21.9","5.5","1.01"
"Deep Bay","DM5","2010-04-15","1","Bottom Water","0.6","6.3","7.7","31.2","12.7","21.6","7.6","0.73"
"Deep Bay","DM5","2010-05-19","1","Surface Water","6.2","6.6","7.7","16.3","11.7","26.8","4.5","1.7"
"Deep Bay","DM5","2010-05-19","1","Middle Water","18","5.9","7.8","24.8","9.8","25.8","4.2","1.69"
"Deep Bay","DM5","2010-05-19","1","Bottom Water","1.1","5.7","7.8","27.6","14.7","25.2","13","0.75"
"Deep Bay","DM5","2010-06-14","1","Surface Water","2.5","6.4","7.7","17.7","11.7","27.7","6.5","1.4"
"Deep Bay","DM5","2010-06-14","1","Middle Water","3.2","6.2","7.7","18.8","11.7","27.5","3.8","1.17"
"Deep Bay","DM5","2010-06-14","1","Bottom Water","3.5","5.6","7.7","21.6","12","27.1","3.5","1.1"
"Deep Bay","DM5","2010-07-15","1","Surface Water","4.8","5.4","7.9","20.6","11.3","28.5","4.7","0.8"
"Deep Bay","DM5","2010-07-15","1","Middle Water","4.1","4.5","7.9","21.7","11.8","27.9","4.8","0.78"
"Deep Bay","DM5","2010-07-15","1","Bottom Water","4.9","4.3","7.9","23.9","12.3","27.4","4.7","0.71"
"Deep Bay","DM5","2010-08-11","1","Surface Water","2.7","4.7","7.8","19.2","11.1","29.5","2.9","1.11"
"Deep Bay","DM5","2010-08-11","1","Middle Water","2.6","4.4","7.8","21.4","12.3","29.4","3.2","1.11"
"Deep Bay","DM5","2010-08-11","1","Bottom Water","2.1","4.1","7.9","22.6","12.5","28.9","4.3","0.94"
"Deep Bay","DM5","2010-09-09","1","Surface Water","1.9","4.9","7.7","20.9","12.9","29.6","4","1.11"
"Deep Bay","DM5","2010-09-09","1","Middle Water","1.5","4.2","7.7","22","13.2","28.9","4.2","1.1"
"Deep Bay","DM5","2010-09-09","1","Bottom Water","1.1","3.9","7.7","22.3","16.3","28.8","7.5","1.04"
"Deep Bay","DM5","2010-10-06","1","Surface Water","1.3","5","7.8","27.6","15.1","26.8","6.8","0.61"
"Deep Bay","DM5","2010-10-06","1","Middle Water","1.3","5.2","7.8","28.3","15.6","26.8","6.9","0.58"
"Deep Bay","DM5","2010-10-06","1","Bottom Water","1.3","5.2","7.9","28.8","21.1","26.8","6.5","0.57"
"Deep Bay","DM5","2010-11-08","1","Surface Water","0.9","6","7.9","29.3","15.9","23.3","5.7","0.9"
"Deep Bay","DM5","2010-11-08","1","Middle Water","1.6","6","7.9","30.4","17.2","23","6.6","0.56"
"Deep Bay","DM5","2010-11-08","1","Bottom Water","1.1","6.1","7.9","30.5","19.9","23","11","0.45"
"Deep Bay","DM5","2010-12-06","1","Surface Water","3.4","6.4","7.8","26.5","17.8","23.6","5.6","1.11"
"Deep Bay","DM5","2010-12-06","1","Middle Water","3.1","6.4","7.9","28.2","17.2","22.6","5.4","0.9"
"Deep Bay","DM5","2010-12-06","1","Bottom Water","2.7","6.3","7.9","29.9","18","22.4","8.8","0.78"
"Deep Bay","DM5","2011-01-06","1","Surface Water","0.6","5.1","7.8","32.7","27.6","17.4","27","0.3"
"Deep Bay","DM5","2011-01-06","1","Middle Water","0.9","7","7.8","32.8","30.1","17.4","25","0.3"
"Deep Bay","DM5","2011-01-06","1","Bottom Water","1.9","7.1","7.8","32.8","33.2","17.4","33","0.3"
"Deep Bay","DM5","2011-02-07","1","Surface Water","9.1","10.5","8.1","30.4","11.7","16.4","3.5","0.46"
"Deep Bay","DM5","2011-02-07","1","Middle Water","9","10.5","8.1","31.1","14.3","16.2","4.8","0.44"
"Deep Bay","DM5","2011-02-07","1","Bottom Water","7.3","10.5","8.1","31.2","16.4","16.2","8.2","0.38"
"Deep Bay","DM5","2011-03-09","1","Surface Water","0.9","6.5","7.6","29.3","4.1","17.6","4","0.73"
"Deep Bay","DM5","2011-03-09","1","Middle Water","0.9","6.8","7.6","29.6","4.6","17.6","4.6","0.71"
"Deep Bay","DM5","2011-03-09","1","Bottom Water","0.8","6.8","7.6","29.8","5","17.6","5.2","0.67"
"Deep Bay","DM5","2011-04-21","1","Surface Water","4.8","6.7","7.8","27.1","4.8","23.7","5.8","0.8"
"Deep Bay","DM5","2011-04-21","1","Middle Water","3","6.5","7.8","28.3","5","23.2","15","0.63"
