"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Eastern Buffer","EM3","2018-08-09","1","Bottom Water","2.1","3.6","7.9","33.9","4.1","23.5","13","0.08"
"Eastern Buffer","EM3","2018-09-07","1","Surface Water","16","6.6","8.3","30.7","2.5","26.3","5.2","0.19"
"Eastern Buffer","EM3","2018-09-07","1","Middle Water","13","5.2","8.1","33","1.8","23.9","4","0.14"
"Eastern Buffer","EM3","2018-09-07","1","Bottom Water","5.9","4.3","8.1","34.4","2.1","22.6","3","0.06"
"Eastern Buffer","EM3","2018-10-18","1","Surface Water","<0.2","5.7","7.9","32.7","1.5","26.2","7","0.07"
"Eastern Buffer","EM3","2018-10-18","1","Middle Water","0.3","5.7","7.9","32.7","1.5","26.3","7.3","0.08"
"Eastern Buffer","EM3","2018-10-18","1","Bottom Water","0.4","5.9","7.9","32.8","1.6","26.3","7.2","0.09"
"Eastern Buffer","EM3","2018-11-23","1","Surface Water","0.6","6","7.8","33.1","1.7","23.4","3.3","0.07"
"Eastern Buffer","EM3","2018-11-23","1","Middle Water","0.6","6.4","7.8","33.2","2","23.5","4.1","0.06"
"Eastern Buffer","EM3","2018-11-23","1","Bottom Water","0.6","6.6","7.8","33.2","1.9","23.5","4","0.06"
"Eastern Buffer","EM3","2018-12-01","1","Surface Water","1.9","5.6","7.8","33.1","1.3","22.9","2.5","0.09"
"Eastern Buffer","EM3","2018-12-01","1","Middle Water","1.6","6.6","7.8","33.2","1.2","23","4.6","0.06"
"Eastern Buffer","EM3","2018-12-01","1","Bottom Water","3.2","6.6","7.9","33.4","2.3","23","3.4","0.05"
"Eastern Buffer","EM3","2019-01-16","1","Surface Water","1","7","8","31.9","0.1","18.3","1.7","0.16"
"Eastern Buffer","EM3","2019-01-16","1","Middle Water","0.7","7.8","8","32","0.2","18.4","0.9","0.16"
"Eastern Buffer","EM3","2019-01-16","1","Bottom Water","0.4","7.6","8","32","1","18.4","4.6","0.16"
"Eastern Buffer","EM3","2019-02-16","1","Surface Water","6.6","8.2","8.2","32.6","0.3","19.9","8.2","0.03"
"Eastern Buffer","EM3","2019-02-16","1","Middle Water","0.7","8","8.1","32.6","0.3","19.3","6.8","0.03"
"Eastern Buffer","EM3","2019-02-16","1","Bottom Water","0.6","7.9","8.1","32.6","0.5","19.1","6.5","0.06"
"Eastern Buffer","EM3","2019-03-22","1","Surface Water","1.5","3.4","7.9","33.3","0.4","22.3","8.9","0.15"
"Eastern Buffer","EM3","2019-03-22","1","Middle Water","2","5.9","7.9","33.5","0.4","21.5","7","0.08"
"Eastern Buffer","EM3","2019-03-22","1","Bottom Water","1.2","6.8","7.9","33.9","0.5","21.7","7.2","0.02"
"Eastern Buffer","EM3","2019-04-13","1","Surface Water","1","7","8.3","32.9","0.2","23.3","9.4","0.07"
"Eastern Buffer","EM3","2019-04-13","1","Middle Water","1.1","7.1","8.2","33.2","0.1","23.2","7.4","0.03"
"Eastern Buffer","EM3","2019-04-13","1","Bottom Water","0.9","7","8.2","33.6","1.1","22.8","1.2","0.01"
"Eastern Buffer","EM3","2019-05-16","1","Surface Water","0.8","5.5","7.8","32.9","0.7","25.4","8.1","0.13"
"Eastern Buffer","EM3","2019-05-16","1","Middle Water","0.3","6.5","7.8","33.3","0.5","24.3","6.2","0.03"
"Eastern Buffer","EM3","2019-05-16","1","Bottom Water","0.3","6","7.8","33.7","0.8","23.7","7.1","0.03"
"Eastern Buffer","EM3","2019-06-01","1","Surface Water","1.1","5.9","8.1","31.7","1.3","25.9","2.4","0.15"
"Eastern Buffer","EM3","2019-06-01","1","Middle Water","1","6","8.1","32.4","1","25.5","0.8","0.11"
"Eastern Buffer","EM3","2019-06-01","1","Bottom Water","<0.2","6.3","8.1","32.7","1.2","25.6","2","0.02"
"Eastern Buffer","EM3","2019-07-10","1","Surface Water","2.5","4.7","8.6","24.3","8","30","2","0.3"
"Eastern Buffer","EM3","2019-07-10","1","Middle Water","0.3","3.7","8.7","27.9","3.8","27.4","3.8","0.08"
"Eastern Buffer","EM3","2019-07-10","1","Bottom Water","0.5","4","8.7","27.9","3.4","27.2","3.4","0.02"
"Eastern Buffer","EM3","2019-08-07","1","Surface Water","2.5","6.7","8.2","30","11.1","28.9","2.2","0.07"
"Eastern Buffer","EM3","2019-08-07","1","Middle Water","1.3","5.2","8.1","31.1","12.2","27.5","3.2","0.16"
"Eastern Buffer","EM3","2019-08-07","1","Bottom Water","<0.2","4.7","8","32.7","15.1","27","11","0.09"
"Eastern Buffer","EM3","2019-09-13","1","Surface Water","1.1","6.7","8.3","31.6","0.3","30.2","8.3","0.02"
"Eastern Buffer","EM3","2019-09-13","1","Middle Water","3.5","6.7","8.3","31.7","0.5","29.5","4.2","0.03"
"Eastern Buffer","EM3","2019-09-13","1","Bottom Water","5.8","3.6","8.1","33.2","1.5","26.4","2","0.06"
"Eastern Buffer","EM3","2019-10-09","1","Surface Water","1.4","5.9","8","32.7","9.9","28.9","13","0.08"
"Eastern Buffer","EM3","2019-10-09","1","Middle Water","2.7","6.2","8","32.9","5","28.8","10","0.07"
"Eastern Buffer","EM3","2019-10-09","1","Bottom Water","4.6","6.1","8","33","7.8","28.8","18","0.07"
"Eastern Buffer","EM3","2019-11-18","1","Surface Water","2.4","6.1","8","33.3","4.4","25.1","6.9","0.08"
"Eastern Buffer","EM3","2019-11-18","1","Middle Water","2.6","6.6","8","33.5","2","24.8","8","0.05"
"Eastern Buffer","EM3","2019-11-18","1","Bottom Water","2.5","6.7","8","33.6","4","24.7","9.9","0.03"
"Eastern Buffer","EM3","2019-12-07","1","Surface Water","0.4","6.9","8.1","33.6","8.1","20.7","25","0.07"
"Eastern Buffer","EM3","2019-12-07","1","Middle Water","0.4","6.9","8.1","33.6","8.7","20.7","26","0.06"
"Eastern Buffer","EM3","2019-12-07","1","Bottom Water","0.4","7","8.1","33.6","8.4","20.7","20","0.06"
"Eastern Buffer","EM3","2020-01-06","1","Surface Water","1.5","7.1","8.3","32.5","2.9","19.6","1.7","0.09"
"Eastern Buffer","EM3","2020-01-06","1","Middle Water","1.9","7.6","8.3","32.5","0.7","19.5","1.6","0.1"
"Eastern Buffer","EM3","2020-01-06","1","Bottom Water","1.7","7.6","8.2","32.5","1.1","19.5","2.1","0.08"
"Eastern Buffer","EM3","2020-03-12","1","Surface Water","3.8","7","8.1","33","1.9","19.1","9","0.02"
"Eastern Buffer","EM3","2020-03-12","1","Middle Water","2.9","7.3","8.1","33.1","2","19.2","11","0.02"
"Eastern Buffer","EM3","2020-03-12","1","Bottom Water","3","7.5","8.1","33.1","2.2","19.2","9.8","0.02"
"Eastern Buffer","EM3","2020-05-14","1","Surface Water","4.1","6.1","8.1","31.4","3.8","26.3","7","0.07"
"Eastern Buffer","EM3","2020-05-14","1","Middle Water","6.3","7.7","8.1","32","2.1","25.5","14","0.07"
"Eastern Buffer","EM3","2020-05-14","1","Bottom Water","6.4","5.9","7.9","33.7","5.4","23.8","11","0.06"
"Eastern Buffer","EM3","2020-06-12","1","Surface Water","8","5.5","8","29.4","2.1","27.4","2.8","0.3"
"Eastern Buffer","EM3","2020-06-12","1","Middle Water","4.8","4.8","7.9","34","2.3","23.4","2.5","0.15"
"Eastern Buffer","EM3","2020-06-12","1","Bottom Water","2.5","4.7","7.9","34.2","2.9","22.8","4.6","0.12"
"Eastern Buffer","EM3","2020-07-11","1","Surface Water","15","6.5","8.2","31.2","5","25.4","14","0.18"
"Eastern Buffer","EM3","2020-07-11","1","Middle Water","6.3","6.2","8.1","34.5","2.1","21.8","14","0.13"
"Eastern Buffer","EM3","2020-07-11","1","Bottom Water","4.6","4.7","8.1","34.4","3","21.4","16","0.11"
"Eastern Buffer","EM3","2020-09-12","1","Surface Water","1.3","6.2","7.7","31.7","2.4","28.2","2.4","0.19"
"Eastern Buffer","EM3","2020-09-12","1","Middle Water","1.7","4.4","7.9","32.7","2.7","26.5","5","0.22"
"Eastern Buffer","EM3","2020-09-12","1","Bottom Water","1.1","2.9","7.8","34.2","4.1","24.2","3","0.19"
"Eastern Buffer","EM3","2020-10-10","1","Surface Water","1.8","5.4","8.1","32.7","6.3","28","9.1","0.02"
"Eastern Buffer","EM3","2020-10-10","1","Middle Water","1.8","6.1","8.1","32.8","3.4","27.9","7.4","0.02"
"Eastern Buffer","EM3","2020-10-10","1","Bottom Water","2.3","6.1","8.1","32.8","3.4","27.9","8","0.02"
"Eastern Buffer","EM3","2020-11-07","1","Surface Water","2.2","5.6","7.8","32.9","3.3","23.8","1.5","0.11"
"Eastern Buffer","EM3","2020-11-07","1","Middle Water","2.6","6.7","7.9","32.9","2.9","23.8","1.2","0.12"
"Eastern Buffer","EM3","2020-11-07","1","Bottom Water","2.9","6.8","7.8","32.9","3.4","23.8","1.4","0.11"
"Eastern Buffer","EM3","2021-02-20","1","Surface Water","1.2","5.7","7.9","32.6","3","19.1","7.7","0.04"
"Eastern Buffer","EM3","2021-02-20","1","Middle Water","1.8","6.2","7.9","32.7","2.7","19.1","7.9","0.04"
"Eastern Buffer","EM3","2021-02-20","1","Bottom Water","2","5.8","7.9","32.9","2.9","19.2","12","0.05"
"Eastern Buffer","EM3","2021-03-10","1","Surface Water","0.6","5.2","7.8","33.1","6.7","20","5.7","0.05"
"Eastern Buffer","EM3","2021-03-10","1","Middle Water","1","5.2","7.8","33.1","3","20","6.1","0.05"
"Eastern Buffer","EM3","2021-03-10","1","Bottom Water","0.7","5.6","7.8","33.3","3.8","20.1","8.8","0.06"
"Eastern Buffer","EM3","2021-04-09","1","Surface Water","1.1","4.5","7.5","33.7","3.1","23.2","2","0.04"
"Eastern Buffer","EM3","2021-04-09","1","Middle Water","1","4.9","7.5","33.8","3.2","23.3","1.8","0.04"
"Eastern Buffer","EM3","2021-04-09","1","Bottom Water","1.7","5.6","7.5","33.8","3.5","23.3","1.7","0.04"
"Eastern Buffer","EM3","2021-05-10","1","Surface Water","20","5","7.6","33","3.4","26.3","13","0.08"
"Eastern Buffer","EM3","2021-05-10","1","Middle Water","9.5","5.2","7.6","33.8","2.6","25.1","12","0.04"
"Eastern Buffer","EM3","2021-05-10","1","Bottom Water","3.6","4.3","7.5","33.9","3.1","24.9","11","0.05"
"Eastern Buffer","EM3","2021-06-05","1","Surface Water","17","5.1","7.7","32.2","2.9","26.3","9.8","0.06"
"Eastern Buffer","EM3","2021-06-05","1","Middle Water","6.8","4.8","7.5","33.7","3.2","24.1","10","0.08"
"Eastern Buffer","EM3","2021-06-05","1","Bottom Water","1.3","4.5","7.5","34.2","5.2","23.3","1.8","0.06"
"Eastern Buffer","EM3","2021-07-09","1","Surface Water","15","5.1","7.6","29.9","4","27.8","3.8","0.19"
"Eastern Buffer","EM3","2021-07-09","1","Middle Water","3.9","4.2","7.3","33.5","3","24.8","2.1","0.11"
"Eastern Buffer","EM3","2021-07-09","1","Bottom Water","1.5","2.7","7.2","34.4","3.8","23.7","2.4","0.14"
"Eastern Buffer","EM3","2021-08-13","1","Surface Water","11","5","7.3","33.1","3.8","24.7","4.9","0.12"
"Eastern Buffer","EM3","2021-08-13","1","Middle Water","9.3","4.2","7.3","34","3.9","23.3","6.3","0.11"
"Eastern Buffer","EM3","2021-08-13","1","Bottom Water","2.1","3.6","7.3","34.4","5.4","22.4","4","0.1"
"Eastern Buffer","EM3","2021-09-17","1","Surface Water","5.2","6.4","7.9","32.2","9.2","27","2.1","0.45"
"Eastern Buffer","EM3","2021-09-17","1","Middle Water","3.8","3.3","7.9","33.8","5.7","24.8","4","0.3"
"Eastern Buffer","EM3","2021-09-17","1","Bottom Water","4.5","2.6","7.9","34.3","6.8","23.2","2.2","0.36"
"Eastern Buffer","EM3","2021-10-07","1","Surface Water","0.9","5.7","8","33.1","7.4","29.1","4.6","0.05"
"Eastern Buffer","EM3","2021-10-07","1","Middle Water","1.2","5.5","8","33.1","7.1","29.2","4.2","0.04"
"Eastern Buffer","EM3","2021-10-07","1","Bottom Water","1.3","5.6","8","33.1","8","29.2","7.1","0.06"
"Eastern Buffer","EM3","2021-11-12","1","Surface Water","5.6","5.6","7.6","33.1","19.3","24.8","3.4","0.19"
"Eastern Buffer","EM3","2021-11-12","1","Middle Water","4.1","6.6","7.6","33.4","5.7","24.7","3.4","0.14"
"Eastern Buffer","EM3","2021-11-12","1","Bottom Water","2.6","6.6","7.6","33.4","5.9","24.7","2.7","0.13"
"Eastern Buffer","EM3","2021-12-11","1","Surface Water","2","6.1","7.7","33.8","8.5","21.3","4","0.09"
"Eastern Buffer","EM3","2021-12-11","1","Middle Water","1","6.7","7.7","33.8","95.6","21.1","3.8","0.1"
"Eastern Buffer","EM3","2021-12-11","1","Bottom Water","1.3","6.8","7.7","33.8","7.5","21","4.4","0.09"
"Eastern Buffer","EM3","2022-01-07","1","Surface Water","0.6","7.1","7.6","34.1","8.4","20.3","2.6","0.03"
"Eastern Buffer","EM3","2022-01-07","1","Middle Water","1","6.8","7.6","34","6.3","20.7","2.6","0.03"
"Eastern Buffer","EM3","2022-01-07","1","Bottom Water","0.4","6.9","7.6","34","8.3","20.5","4.2","0.03"
"Eastern Buffer","EM3","2022-02-12","1","Surface Water","0.7","7.7","7.4","32.9","7.1","17","1.4","0.03"
"Eastern Buffer","EM3","2022-02-12","1","Middle Water","0.6","7.4","7.5","33","5.8","17","1.1","0.03"
"Eastern Buffer","EM3","2022-02-12","1","Bottom Water","0.7","7.4","7.5","33","5.6","16.9","1.1","0.03"
"Eastern Buffer","EM3","2022-04-02","1","Surface Water","0.5","6.5","7.6","32","8.2","19.8","3.5","0.05"
"Eastern Buffer","EM3","2022-04-02","1","Middle Water","0.4","6.9","7.6","32.1","6.8","19.9","9.5","0.06"
"Eastern Buffer","EM3","2022-04-02","1","Bottom Water","0.6","7.1","7.7","32.1","7.6","19.9","3.1","0.06"
"Eastern Buffer","EM3","2022-05-18","1","Surface Water","1","5.8","8.1","32.7","9.6","24.3","11","0.07"
"Eastern Buffer","EM3","2022-05-18","1","Middle Water","1.1","6.3","8.1","32.7","7.1","24.4","10","0.05"
"Eastern Buffer","EM3","2022-05-18","1","Bottom Water","1.3","6.4","8.1","32.8","7.3","24.4","3.6","0.06"
"Eastern Buffer","EM3","2022-06-17","1","Surface Water","18","6.1","8.1","32.4","6.7","25.8","4","0.11"
"Eastern Buffer","EM3","2022-06-17","1","Middle Water","8.3","5","8","33.9","6.6","24.7","4.2","0.08"
"Eastern Buffer","EM3","2022-06-17","1","Bottom Water","1.8","4.9","8","34.1","7.2","24.4","3.5","0.01"
"Eastern Buffer","EM3","2022-07-08","1","Surface Water","5.1","6.2","7.8","26.2","10.3","27.8","4.5","0.5"
"Eastern Buffer","EM3","2022-07-08","1","Middle Water","1.2","3.4","7.8","32.4","7.3","26","4.1","0.25"
"Eastern Buffer","EM3","2022-07-08","1","Bottom Water","<0.2","2.6","7.7","34.1","8.3","23.9","3.2","0.18"
"Eastern Buffer","EM3","2022-08-11","1","Surface Water","2.3","5.2","7.9","30","6.7","28","2.4","0.09"
"Eastern Buffer","EM3","2022-08-11","1","Middle Water","1.7","5.5","7.9","30.2","6.3","28.2","2","0.08"
"Eastern Buffer","EM3","2022-08-11","1","Bottom Water","1.7","5.3","7.9","30.3","7.5","28.1","2.7","0.07"
"Eastern Buffer","EM3","2022-09-17","1","Surface Water","6","4.9","7.4","32.1","12.2","29","2.8","0.22"
"Eastern Buffer","EM3","2022-09-17","1","Middle Water","5","5.7","7.4","32.9","8.2","28.3","1.7","0.12"
"Eastern Buffer","EM3","2022-09-17","1","Bottom Water","1","4","7.3","33.7","17.3","25.7","1.2","0.07"
"Eastern Buffer","EM3","2022-10-03","1","Surface Water","0.9","4.6","8","32.3","4.2","28.6","3.4","0.2"
"Eastern Buffer","EM3","2022-10-03","1","Middle Water","1.3","5.6","8","32.8","4.2","28.4","2","0.11"
"Eastern Buffer","EM3","2022-10-03","1","Bottom Water","1.1","5.8","8.1","33","4.1","28.4","5.1","0.06"
"Eastern Buffer","EM3","2022-11-07","1","Surface Water","1.1","5.6","7.2","32.6","57.5","22.5","3.5","0.21"
"Eastern Buffer","EM3","2022-11-07","1","Middle Water","0.5","6.6","7.2","32.9","49.7","22.7","4","0.2"
"Eastern Buffer","EM3","2022-11-07","1","Bottom Water","0.8","6.5","7.2","33","63.5","22.8","0.8","0.18"
"Eastern Buffer","EM3","2022-12-03","1","Surface Water","0.5","5.3","8","32.6","4.1","22.4","12","0.1"
"Eastern Buffer","EM3","2022-12-03","1","Middle Water","0.9","6.2","8.1","32.8","4.1","22.8","12","0.1"
"Eastern Buffer","EM3","2022-12-03","1","Bottom Water","0.4","6.3","8.1","32.8","4.1","22.9","5.7","0.1"
"Eastern Buffer","ET1","2012-01-09","1","Surface Water","8.2","8.5","8","30.7","1.8","17.3","2.4","0.28"
"Eastern Buffer","ET1","2012-01-09","1","Middle Water","7.7","8.6","8","30.7","1.8","17.2","3.1","0.3"
"Eastern Buffer","ET1","2012-01-09","1","Bottom Water","12","8","8","30.8","5.8","17.2","6.2","0.3"
"Eastern Buffer","ET1","2012-03-02","1","Surface Water","0.7","9","8","30.9","1.2","15.2","1.1","0.37"
"Eastern Buffer","ET1","2012-03-02","1","Middle Water","0.4","9.1","8","31","1.1","15.1","1","0.37"
"Eastern Buffer","ET1","2012-03-02","1","Bottom Water","0.5","9.1","8","31","1.2","15.1","1.2","0.37"
"Eastern Buffer","ET1","2012-05-03","1","Surface Water","2.5","7","7.6","29.9","1.5","25","1","0.43"
"Eastern Buffer","ET1","2012-05-03","1","Middle Water","1.7","6.9","7.6","31.4","1.3","24","1","0.34"
"Eastern Buffer","ET1","2012-05-03","1","Bottom Water","1.5","6.5","7.6","32.1","1.8","23.6","2.1","0.24"
"Eastern Buffer","ET1","2012-07-06","1","Surface Water","5.2","6.8","7.5","29.2","14","27.2","1.6","0.34"
"Eastern Buffer","ET1","2012-07-06","1","Middle Water","5.1","6.6","7.5","29.5","13.9","27","1.4","0.32"
"Eastern Buffer","ET1","2012-07-06","1","Bottom Water","4.4","6.1","7.5","30.2","14.9","26.7","3.3","0.29"
"Eastern Buffer","ET1","2012-09-07","1","Surface Water","1.7","4.5","8","29.9","1.4","28.7","1.9","0.3"
"Eastern Buffer","ET1","2012-09-07","1","Middle Water","2.7","4.6","8","30","1.3","28.6","2.1","0.29"
"Eastern Buffer","ET1","2012-09-07","1","Bottom Water","0.5","4.7","8","30","1.2","28.5","2.1","0.31"
"Eastern Buffer","ET1","2012-11-02","1","Surface Water","0.8","5.3","7.8","32.3","2.2","25.2","2","0.21"
"Eastern Buffer","ET1","2012-11-02","1","Middle Water","0.9","5.6","7.8","32.3","1.5","25.2","2.3","0.2"
"Eastern Buffer","ET1","2012-11-02","1","Bottom Water","0.6","5.4","7.8","32.3","1.7","25.1","2.3","0.19"
"Eastern Buffer","ET1","2013-01-11","1","Surface Water","2","6.9","8","32.7","8.4","17.9","1.8","0.2"
"Eastern Buffer","ET1","2013-01-11","1","Middle Water","2.5","7.1","8","32.7","8.5","17.8","1.6","0.19"
"Eastern Buffer","ET1","2013-01-11","1","Bottom Water","2.1","7.2","8","32.7","8.4","17.8","1.9","0.19"
"Eastern Buffer","ET1","2013-03-15","1","Surface Water","2.5","7","7.7","32.3","28.9","19.1","0.7","0.22"
"Eastern Buffer","ET1","2013-03-15","1","Middle Water","2.7","6.5","7.7","32.2","0.9","19.1","0.5","0.22"
"Eastern Buffer","ET1","2013-03-15","1","Bottom Water","2","7","7.7","32.4","0.8","19.2","0.8","0.21"
"Eastern Buffer","ET1","2013-05-03","1","Surface Water","2.1","5.9","7.9","32.7","0.6","21.5","1","0.15"
"Eastern Buffer","ET1","2013-05-03","1","Middle Water","1","6","8","32.9","1","21.6","1.5","0.11"
"Eastern Buffer","ET1","2013-05-03","1","Bottom Water","1.1","6.1","8","33.2","1.4","21.8","1.8","0.1"
"Eastern Buffer","ET1","2013-07-03","1","Surface Water","9.1","6.5","8.2","27.2","1.8","27.6","3","0.39"
"Eastern Buffer","ET1","2013-07-03","1","Middle Water","9.5","7.3","8.2","27.1","1.9","27.7","4.2","0.39"
"Eastern Buffer","ET1","2013-07-03","1","Bottom Water","13","6","8.1","28.8","4.1","26.7","10","0.37"
"Eastern Buffer","ET1","2013-09-19","1","Surface Water","7","6.2","8.3","30.5","2.6","28.1","1.9","0.11"
"Eastern Buffer","ET1","2013-09-19","1","Middle Water","5.7","6.1","8.3","30.5","2.7","28.1","2.2","0.12"
"Eastern Buffer","ET1","2013-09-19","1","Bottom Water","4","5.5","8.3","30.6","2.9","28","2.4","0.12"
"Eastern Buffer","ET1","2013-11-04","1","Surface Water","6.6","3.3","8","31.8","2","24.9","14","0.16"
"Eastern Buffer","ET1","2013-11-04","1","Middle Water","5.8","5.3","8","31.9","2.6","25","3","0.18"
"Eastern Buffer","ET1","2013-11-04","1","Bottom Water","4.4","5.5","8","32","3","25.1","5.8","0.18"
"Eastern Buffer","ET1","2014-01-08","1","Surface Water","0.9","5","8","32.7","1.8","18","0.9","0.28"
"Eastern Buffer","ET1","2014-01-08","1","Middle Water","0.6","6.6","8","32.9","1.6","17.4","1","0.25"
"Eastern Buffer","ET1","2014-01-08","1","Bottom Water","0.9","6.8","8","33","2","17.2","1.4","0.24"
"Eastern Buffer","ET1","2014-03-03","1","Surface Water","1.5","5.7","7.8","33.1","0.5","17.3","0.9","0.19"
"Eastern Buffer","ET1","2014-03-03","1","Middle Water","1","6.1","7.8","33.2","0.4","17.4","0.6","0.19"
"Eastern Buffer","ET1","2014-03-03","1","Bottom Water","0.4","7","7.8","33.4","0.5","17.6","1","0.18"
"Eastern Buffer","ET1","2014-05-12","1","Surface Water","0.7","4.9","8","26.4","4.1","23.5","3.3","0.35"
"Eastern Buffer","ET1","2014-05-12","1","Middle Water","0.2","4.7","8","31.9","1.3","23.2","1.6","0.22"
"Eastern Buffer","ET1","2014-05-12","1","Bottom Water","1.3","5","8","32.3","1.6","23.2","2.1","0.19"
"Eastern Buffer","ET1","2014-07-03","1","Surface Water","15","7.1","8.2","28.8","1.2","28.2","2.4","0.21"
"Eastern Buffer","ET1","2014-07-03","1","Middle Water","16","6.5","8.1","29.5","1.4","27.5","2.6","0.24"
"Eastern Buffer","ET1","2014-07-03","1","Bottom Water","7","4.7","8","30.3","1.7","26.9","2.8","0.23"
"Eastern Buffer","ET1","2014-09-08","1","Surface Water","9.8","3.3","7.7","31.7","0.9","28.6","1.5","0.1"
"Eastern Buffer","ET1","2014-09-08","1","Middle Water","5.3","5.1","7.7","31.7","1.1","28.5","1.4","0.11"
"Eastern Buffer","ET1","2014-09-08","1","Bottom Water","5.8","5","7.7","31.8","1","28.4","2.5","0.11"
"Eastern Buffer","ET1","2014-11-13","1","Surface Water","1.5","7","8","32.3","3.2","24.3","1","0.2"
"Eastern Buffer","ET1","2014-11-13","1","Middle Water","0.9","5.5","8","32.7","1.8","24.7","1","0.2"
"Eastern Buffer","ET1","2014-11-13","1","Bottom Water","0.9","5.8","8","32.8","1.6","24.6","1.7","0.2"
"Eastern Buffer","ET1","2015-01-02","1","Surface Water","2.2","5.7","7.8","31.6","4.9","17.7","0.8","0.21"
"Eastern Buffer","ET1","2015-01-02","1","Middle Water","2","7.2","7.9","31.7","4.8","17.7","<0.5","0.19"
"Eastern Buffer","ET1","2015-01-02","1","Bottom Water","1.4","7.2","7.9","31.8","4.6","17.7","1.8","0.18"
"Eastern Buffer","ET1","2015-03-02","1","Surface Water","1.5","7","7.8","32.3","1.2","17.9","6.6","0.12"
"Eastern Buffer","ET1","2015-03-02","1","Middle Water","1","7.1","7.8","32.3","1.2","17.9","6.4","0.13"
"Eastern Buffer","ET1","2015-03-02","1","Bottom Water","0.8","7.1","7.8","32.3","1.3","17.9","1.5","0.11"
"Eastern Buffer","ET1","2015-05-06","1","Surface Water","1.7","5","8","32","2.6","24.6","1.2","0.33"
"Eastern Buffer","ET1","2015-05-06","1","Middle Water","3.5","5","8","32.5","2.6","24.3","<0.5","0.23"
"Eastern Buffer","ET1","2015-05-06","1","Bottom Water","1.2","5","8","32.8","2.5","24.1","0.8","0.19"
"Eastern Buffer","ET1","2015-07-10","1","Surface Water","1.6","5.3","8.2","32.4","3.4","25.6","2.3","0.12"
"Eastern Buffer","ET1","2015-07-10","1","Middle Water","2.3","5.6","8.2","32.4","3.3","25.5","2.5","0.12"
"Eastern Buffer","ET1","2015-07-10","1","Bottom Water","2.6","5.6","8.2","32.6","3.3","25.4","2.7","0.1"
"Eastern Buffer","ET1","2015-09-21","1","Surface Water","4.9","4.5","8","30.5","2.8","28.2","20","0.52"
"Eastern Buffer","ET1","2015-09-21","1","Middle Water","0.8","4.3","8","31.7","1.9","28","21","0.41"
"Eastern Buffer","ET1","2015-09-21","1","Bottom Water","1.9","4.1","8","32.2","2","28.1","20","0.34"
"Eastern Buffer","ET1","2015-11-27","1","Surface Water","3","5.6","7.8","32.8","3.4","24.3","0.5","0.14"
"Eastern Buffer","ET1","2015-11-27","1","Middle Water","3","6.2","7.8","32.8","3.2","24.3","3.4","0.14"
"Eastern Buffer","ET1","2015-11-27","1","Bottom Water","2.8","6","7.8","32.9","3.7","24.4","2.5","0.14"
"Eastern Buffer","ET1","2016-01-04","1","Surface Water","2","6.5","7.6","30.8","2.4","19.8","0.8","0.21"
"Eastern Buffer","ET1","2016-01-04","1","Middle Water","1.6","7","7.6","31.6","2.3","19.6","<0.5","0.21"
"Eastern Buffer","ET1","2016-01-04","1","Bottom Water","2.4","7.1","7.6","31.8","2.3","19.6","0.8","0.2"
"Eastern Buffer","ET1","2016-03-04","1","Surface Water","17","9","7.8","30.9","2.9","17","19","0.12"
"Eastern Buffer","ET1","2016-03-04","1","Middle Water","10","10.4","7.8","30.9","2.9","16.9","10","0.14"
"Eastern Buffer","ET1","2016-03-04","1","Bottom Water","9.4","9.5","7.7","31","2.7","16.7","1.6","0.14"
"Eastern Buffer","ET1","2016-05-04","1","Surface Water","0.8","5.6","7.6","31.4","0.8","23.1","0.7","0.23"
"Eastern Buffer","ET1","2016-05-04","1","Middle Water","0.6","5.6","7.6","31.7","0.9","22.8","1.6","0.18"
"Eastern Buffer","ET1","2016-05-04","1","Bottom Water","0.4","5.7","7.6","31.8","1.2","22.7","1.8","0.15"
"Eastern Buffer","ET1","2016-07-04","1","Surface Water","13","5.3","7.9","29.2","2.5","25.7","4","0.28"
"Eastern Buffer","ET1","2016-07-04","1","Middle Water","12","4.1","7.9","29.2","2.5","25.6","3.4","0.23"
"Eastern Buffer","ET1","2016-07-04","1","Bottom Water","5","4.1","7.9","29.6","1.9","25.5","2.5","0.17"
"Eastern Buffer","ET1","2016-09-15","1","Surface Water","6.6","5.5","8.2","31.2","9.5","28.1","16","0.14"
"Eastern Buffer","ET1","2016-09-15","1","Middle Water","12","5","8.2","31.2","14.1","28.1","66","0.13"
"Eastern Buffer","ET1","2016-09-15","1","Bottom Water","12","5.7","8.2","31.4","19","28.1","54","0.14"
"Eastern Buffer","ET1","2016-11-11","1","Surface Water","1.6","5","7.6","30.3","2.3","24.2","7","0.25"
"Eastern Buffer","ET1","2016-11-11","1","Middle Water","1.4","4.6","7.7","30.8","2.1","25.4","4.2","0.19"
"Eastern Buffer","ET1","2016-11-11","1","Bottom Water","0.9","4.6","7.7","31.1","2.3","25.4","9.8","0.18"
"Eastern Buffer","ET1","2017-01-09","1","Surface Water","4.3","5.3","8.1","30.3","1.6","20.5","2.8","0.21"
"Eastern Buffer","ET1","2017-01-09","1","Middle Water","4.4","6.9","8.1","30.4","1.3","20.4","3.5","0.21"
