"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Victoria Harbour","VM8","2000-08-11","1","Middle Water","8.4","6","8","31","5.4","25.4","2.8","0.35"
"Victoria Harbour","VM8","2000-08-11","1","Bottom Water","1.1","4.7","7.9","33.4","10.3","24.1","5.3","0.2"
"Victoria Harbour","VM8","2000-09-14","1","Surface Water","11","5.6","8.2","31.7","15.6","27.4","6","0.27"
"Victoria Harbour","VM8","2000-09-14","1","Middle Water","12","5.9","8.2","31.9","16.4","27.3","6.2","0.23"
"Victoria Harbour","VM8","2000-09-14","1","Bottom Water","11","5.8","8.3","32.3","21.5","27.2","6.1","0.27"
"Victoria Harbour","VM8","2000-10-09","1","Surface Water","1.5","5.7","8.4","31.2","16.8","28.4","7.5","0.35"
"Victoria Harbour","VM8","2000-10-09","1","Middle Water","1.9","5.8","8.4","31.3","16.6","28.3","5.6","0.35"
"Victoria Harbour","VM8","2000-10-09","1","Bottom Water","2.3","5.9","8.5","32.1","20.8","28.3","5.4","0.33"
"Victoria Harbour","VM8","2000-11-08","1","Surface Water","1.6","4.7","7.7","32.5","8.1","24.2","4.2","0.4"
"Victoria Harbour","VM8","2000-11-08","1","Middle Water","<0.2","4.7","7.7","32.5","8.8","24.2","5.4","0.39"
"Victoria Harbour","VM8","2000-11-08","1","Bottom Water","1","4.9","7.7","32.8","10.6","24.3","6","0.31"
"Victoria Harbour","VM8","2000-12-04","1","Surface Water","4.4","5.8","7.7","32.3","6.7","21.8","2.5","0.45"
"Victoria Harbour","VM8","2000-12-04","1","Middle Water","1.9","5.8","7.7","32.3","6.4","21.7","3.5","0.39"
"Victoria Harbour","VM8","2000-12-04","1","Bottom Water","1.8","6","7.7","32.4","7.7","21.7","4.3","0.29"
"Victoria Harbour","VM8","2001-01-10","1","Surface Water","<0.2","5.9","7.8","30.9","7.7","19.2","3.2","0.45"
"Victoria Harbour","VM8","2001-01-10","1","Middle Water","1.2","6.2","7.9","31.2","9.1","19.1","5.1","0.35"
"Victoria Harbour","VM8","2001-01-10","1","Bottom Water","<0.2","6.9","7.9","31.2","12","19.1","8.5","0.31"
"Victoria Harbour","VM8","2001-02-14","1","Surface Water","2.9","6.1","8.3","31.8","16.9","16.6","11","0.26"
"Victoria Harbour","VM8","2001-02-14","1","Middle Water","2","7.2","8.3","31.8","18.9","16.6","14","0.26"
"Victoria Harbour","VM8","2001-02-14","1","Bottom Water","1.1","7.1","8.4","31.9","20.8","16.5","19","0.23"
"Victoria Harbour","VM8","2001-03-12","1","Surface Water","2.5","6.3","8.4","32.6","27","18.1","30","0.22"
"Victoria Harbour","VM8","2001-03-12","1","Middle Water","2.1","6.6","8.4","32.6","27.6","18.1","28","0.22"
"Victoria Harbour","VM8","2001-03-12","1","Bottom Water","3","6.7","8.5","32.7","27.4","18.1","26","0.22"
"Victoria Harbour","VM8","2001-04-20","1","Surface Water","2.2","6.6","8.1","32.1","15.2","22.4","3.6","0.3"
"Victoria Harbour","VM8","2001-04-20","1","Middle Water","2.6","6.4","8.1","32.2","16.5","22.3","3.6","0.34"
"Victoria Harbour","VM8","2001-04-20","1","Bottom Water","2.4","6.3","8.1","32.5","17.8","22.2","4","0.34"
"Victoria Harbour","VM8","2001-05-23","1","Surface Water","1.1","4.7","8.1","30.1","7.7","26.3","3.7","0.37"
"Victoria Harbour","VM8","2001-05-23","1","Middle Water","0.7","4.6","8.1","30.8","9.5","26","5.3","0.39"
"Victoria Harbour","VM8","2001-05-23","1","Bottom Water","1","5.1","8.1","32.2","11.6","25.4","13","0.17"
"Victoria Harbour","VM8","2001-06-18","1","Surface Water","38","9.6","8.7","20.7","11.5","27.7","7.9","0.46"
"Victoria Harbour","VM8","2001-06-18","1","Middle Water","24","6.7","8.5","24","13.3","26.9","8.9","0.49"
"Victoria Harbour","VM8","2001-06-18","1","Bottom Water","4.7","3.6","8.3","30.9","16","25.2","9.5","0.31"
"Victoria Harbour","VM8","2001-07-13","1","Surface Water","2.8","6.1","8.2","20.6","6.8","27.9","2.6","0.62"
"Victoria Harbour","VM8","2001-07-13","1","Middle Water","2.8","5.2","8.1","24.8","6.9","27.5","2.9","0.56"
"Victoria Harbour","VM8","2001-07-13","1","Bottom Water","1.6","4.1","8.2","30.8","13.5","26.6","9.5","0.24"
"Victoria Harbour","VM8","2001-08-15","1","Surface Water","8.6","5.3","8.4","25.1","6.6","28.7","2.8","0.26"
"Victoria Harbour","VM8","2001-08-15","1","Middle Water","6.4","5.9","8.3","26.4","7.1","27.7","3.6","0.3"
"Victoria Harbour","VM8","2001-08-15","1","Bottom Water","3.3","3.6","8.2","29.2","8.2","26.4","4.1","0.26"
"Victoria Harbour","VM8","2001-09-10","1","Surface Water","1.7","5.1","8","28.9","9.4","27.1","4.4","0.38"
"Victoria Harbour","VM8","2001-09-10","1","Middle Water","2.2","5.1","8","29.2","9.8","27.2","3.8","0.35"
"Victoria Harbour","VM8","2001-09-10","1","Bottom Water","2.5","4.8","8","30.9","16.5","27.2","6.9","0.25"
"Victoria Harbour","VM8","2001-10-04","1","Surface Water","<0.2","3.9","7.8","31.3","12.6","28.3","8.2","0.22"
"Victoria Harbour","VM8","2001-10-04","1","Middle Water","0.4","4","7.8","31.4","13.4","28.3","11","0.22"
"Victoria Harbour","VM8","2001-10-04","1","Bottom Water","0.6","4.2","7.8","31.4","13","28.3","10","0.17"
"Victoria Harbour","VM8","2001-11-05","1","Surface Water","2.1","3.8","8.1","31.4","13","26.1","11","0.27"
"Victoria Harbour","VM8","2001-11-05","1","Middle Water","3","4.7","8.1","31.4","14.1","26.1","11","0.26"
"Victoria Harbour","VM8","2001-11-05","1","Bottom Water","1.8","4.8","8.1","31.4","15.6","26","12","0.29"
"Victoria Harbour","VM8","2001-12-07","1","Surface Water","<0.2","4.2","8.1","31.6","8.8","21.6","5.7","0.34"
"Victoria Harbour","VM8","2001-12-07","1","Middle Water","1.6","4.9","8.1","31.6","9.7","21.6","6.8","0.35"
"Victoria Harbour","VM8","2001-12-07","1","Bottom Water","1","4.9","8.1","31.7","16.4","21.5","16","0.34"
"Victoria Harbour","VM8","2002-01-14","1","Surface Water","3.6","6.4","7.8","31.5","16.7","17.9","7.3","0.6"
"Victoria Harbour","VM8","2002-01-14","1","Middle Water","2.3","6.2","7.8","32","16.5","17.7","6.3","0.53"
"Victoria Harbour","VM8","2002-01-14","1","Bottom Water","2.7","6.1","7.8","32.1","16.9","17.7","8.4","0.5"
"Victoria Harbour","VM8","2002-02-04","1","Surface Water","2","6.6","7.9","33.5","18.4","16.5","10","0.15"
"Victoria Harbour","VM8","2002-02-04","1","Middle Water","1.1","7.2","7.9","33.5","18.1","16.5","12","0.16"
"Victoria Harbour","VM8","2002-02-04","1","Bottom Water","1.6","7.2","7.9","33.6","18.1","16.6","16","0.15"
"Victoria Harbour","VM8","2002-03-04","1","Surface Water","1","6.9","8","32.3","7.1","19.9","3.4","0.23"
"Victoria Harbour","VM8","2002-03-04","1","Middle Water","1.1","7.2","8","32.6","8.4","19.6","5.2","0.12"
"Victoria Harbour","VM8","2002-03-04","1","Bottom Water","1.6","7.5","8","32.8","9.8","19.5","6.9","0.09"
"Victoria Harbour","VM8","2002-04-02","1","Surface Water","0.7","5.9","8","32","8.8","22.5","5.7","0.45"
"Victoria Harbour","VM8","2002-04-02","1","Middle Water","1.1","6","8.1","32.4","8.9","22.2","8.6","0.23"
"Victoria Harbour","VM8","2002-04-02","1","Bottom Water","0.9","6.6","8.2","33","11.9","21.9","12","0.19"
"Victoria Harbour","VM8","2002-05-02","1","Surface Water","2","4.9","8","31.8","10.8","26.1","6.2","0.65"
"Victoria Harbour","VM8","2002-05-02","1","Middle Water","1.7","4.9","8","32.1","9.2","25.6","4","0.3"
"Victoria Harbour","VM8","2002-05-02","1","Bottom Water","0.8","5.3","8","33.3","17.6","24.9","14","0.13"
"Victoria Harbour","VM8","2002-06-03","1","Surface Water","8.9","6.9","8","31.1","7.7","27.6","3.8","0.31"
"Victoria Harbour","VM8","2002-06-03","1","Middle Water","11","6.9","8","31.1","7.4","27.6","4.3","0.32"
"Victoria Harbour","VM8","2002-06-03","1","Bottom Water","4.6","6.5","8","31.3","8.5","27.5","6.5","0.31"
"Victoria Harbour","VM8","2002-07-03","1","Surface Water","15","7.6","8","24.4","7.6","27.2","5.5","0.37"
"Victoria Harbour","VM8","2002-07-03","1","Middle Water","9.1","6.2","7.9","27.2","8.8","26.1","5.1","0.54"
"Victoria Harbour","VM8","2002-07-03","1","Bottom Water","1.8","3.3","7.9","33.6","15.8","23.4","11","0.19"
"Victoria Harbour","VM8","2002-08-05","1","Surface Water","9.3","4.9","7.9","30.7","10.8","25.5","9.2","0.25"
"Victoria Harbour","VM8","2002-08-05","1","Middle Water","8.4","4.9","7.9","30.8","10.9","25.6","9.5","0.26"
"Victoria Harbour","VM8","2002-08-05","1","Bottom Water","6.4","4.5","7.9","31.1","11.5","25.7","11","0.2"
"Victoria Harbour","VM8","2002-09-02","1","Surface Water","25","7.9","8.3","27.2","8.1","26.6","9.2","0.26"
"Victoria Harbour","VM8","2002-09-02","1","Middle Water","8","3.8","8","30.7","8.9","24.8","9","0.31"
"Victoria Harbour","VM8","2002-09-02","1","Bottom Water","4","2.3","8","33.1","10.2","23.6","18","0.24"
"Victoria Harbour","VM8","2002-10-07","1","Surface Water","0.6","5.3","8","31.7","11.3","26","9.2","0.34"
"Victoria Harbour","VM8","2002-10-07","1","Middle Water","0.7","5.4","8","31.8","12.3","26","9.7","0.29"
"Victoria Harbour","VM8","2002-10-07","1","Bottom Water","0.6","5.6","8","31.9","14.5","26.1","17","0.24"
"Victoria Harbour","VM8","2002-11-06","1","Surface Water","0.9","5.3","8.2","32.2","13.7","24.4","9","0.27"
"Victoria Harbour","VM8","2002-11-06","1","Middle Water","0.7","5.8","8.2","32.3","22.3","24.4","16","0.21"
"Victoria Harbour","VM8","2002-11-06","1","Bottom Water","0.7","6","8.3","32.4","25.5","24.4","24","0.16"
"Victoria Harbour","VM8","2002-12-02","1","Surface Water","1","5.8","7.7","33","14.4","21.4","4.8","0.36"
"Victoria Harbour","VM8","2002-12-02","1","Middle Water","1","6.1","7.8","33.1","14.5","21.4","5","0.37"
"Victoria Harbour","VM8","2002-12-02","1","Bottom Water","0.9","6.5","7.8","33.4","15.1","21.5","5.1","0.28"
"Victoria Harbour","VM8","2003-01-15","1","Surface Water","0.8","6.3","8","32.7","8.2","17.2","3.8","0.24"
"Victoria Harbour","VM8","2003-01-15","1","Middle Water","1.5","7.2","8","32.7","7.6","17.2","3.5","0.24"
"Victoria Harbour","VM8","2003-01-15","1","Bottom Water","1.7","6.9","8","32.9","8","17.1","4.1","0.21"
"Victoria Harbour","VM8","2003-02-12","1","Surface Water","<0.2","6.7","8.1","32.1","8.3","17.7","3.1","0.32"
"Victoria Harbour","VM8","2003-02-12","1","Middle Water","0.4","6.7","8.2","32.1","7.9","17.6","3.4","0.28"
"Victoria Harbour","VM8","2003-02-12","1","Bottom Water","0.8","6.9","8.3","32.4","7.5","17.5","2.8","0.18"
"Victoria Harbour","VM8","2003-03-20","1","Surface Water","0.6","7","8.1","33.1","11.6","19.4","9","0.26"
"Victoria Harbour","VM8","2003-03-20","1","Middle Water","0.5","6.3","8.1","33.2","14.5","19.4","15","0.25"
"Victoria Harbour","VM8","2003-03-20","1","Bottom Water","0.8","7","8.1","33.4","18.6","19.4","19","0.2"
"Victoria Harbour","VM8","2003-04-03","1","Surface Water","0.6","5.7","8.1","32.1","9.6","21.3","5.7","0.38"
"Victoria Harbour","VM8","2003-04-03","1","Middle Water","0.9","5.6","8.1","32.3","10","21","5.8","0.36"
"Victoria Harbour","VM8","2003-04-03","1","Bottom Water","0.9","6.1","8.1","33.1","17.6","20.7","20","0.23"
"Victoria Harbour","VM8","2003-05-22","1","Surface Water","9.8","6.3","8.1","29","8.9","27.2","4.4","0.38"
"Victoria Harbour","VM8","2003-05-22","1","Middle Water","4.5","6.3","8.1","29.5","8.6","26.9","4.2","0.39"
"Victoria Harbour","VM8","2003-05-22","1","Bottom Water","2.2","5.5","8.1","30.4","8","26.7","4.6","0.37"
"Victoria Harbour","VM8","2003-06-25","1","Surface Water","1.8","5.4","8.1","18.6","4.9","27.8","2.4","1"
"Victoria Harbour","VM8","2003-06-25","1","Middle Water","0.7","5.3","8.1","21.9","4","27.4","3.5","0.9"
"Victoria Harbour","VM8","2003-06-25","1","Bottom Water","0.7","2.1","7.9","31.7","11.7","25.9","15","0.35"
"Victoria Harbour","VM8","2003-07-07","1","Surface Water","26","8","8.3","24.5","4.3","27.4","6.8","0.42"
"Victoria Harbour","VM8","2003-07-07","1","Middle Water","18","6.1","8.2","27.9","4.8","26.1","5.8","0.45"
"Victoria Harbour","VM8","2003-07-07","1","Bottom Water","6","3.6","8","33.6","22.8","24.2","20","0.27"
"Victoria Harbour","VM8","2003-08-18","1","Surface Water","13","5.4","8.1","30.8","4","26.5","2.8","0.31"
"Victoria Harbour","VM8","2003-08-18","1","Middle Water","9.8","5.1","8.1","31.2","4.9","26.3","5.1","0.27"
"Victoria Harbour","VM8","2003-08-18","1","Bottom Water","4.8","4.7","8.1","33.9","6.3","25.2","16","0.14"
"Victoria Harbour","VM8","2003-09-03","1","Surface Water","0.8","4.6","8.1","27.1","11","28","5.3","0.58"
"Victoria Harbour","VM8","2003-09-03","1","Middle Water","0.6","5","8.1","28.4","11.1","27.9","6.4","0.49"
"Victoria Harbour","VM8","2003-09-03","1","Bottom Water","1.1","4.4","8","31.1","18.8","27.6","32","0.32"
"Victoria Harbour","VM8","2003-10-23","1","Surface Water","1.6","4.2","8.1","32.4","9","26.7","4.3","0.52"
"Victoria Harbour","VM8","2003-10-23","1","Middle Water","1.4","4.3","8.1","32.5","9.1","26.7","4","0.41"
"Victoria Harbour","VM8","2003-10-23","1","Bottom Water","1.1","4.9","8.2","32.8","14.4","26.6","11","0.2"
"Victoria Harbour","VM8","2003-11-13","1","Surface Water","1.1","5.6","8.1","32.9","10.6","24.7","7","0.23"
"Victoria Harbour","VM8","2003-11-13","1","Middle Water","1.3","5.6","8.1","32.9","10.3","24.7","7.6","0.21"
"Victoria Harbour","VM8","2003-11-13","1","Bottom Water","1.7","5.7","8.2","33.1","12","24.7","8.3","0.18"
"Victoria Harbour","VM8","2003-12-05","1","Surface Water","1.9","5.4","8.1","33.4","9.8","22.1","4.1","0.28"
"Victoria Harbour","VM8","2003-12-05","1","Middle Water","1.5","5.4","8.1","33.4","9.3","22.1","4.6","0.29"
"Victoria Harbour","VM8","2003-12-05","1","Bottom Water","1.3","5.4","8.1","33.4","9.9","22","5.4","0.28"
"Victoria Harbour","VM8","2004-01-14","1","Surface Water","1.8","5.6","8.1","30.1","7.6","16.7","3.7","0.28"
"Victoria Harbour","VM8","2004-01-14","1","Middle Water","2.3","6.3","8.1","33","8.8","18.2","3.6","0.28"
"Victoria Harbour","VM8","2004-01-14","1","Bottom Water","2.4","6.5","8.1","33","8.8","18.2","3.5","0.28"
"Victoria Harbour","VM8","2004-02-12","1","Surface Water","0.5","6.3","8","33.7","11.1","16.4","8","0.21"
"Victoria Harbour","VM8","2004-02-12","1","Middle Water","0.5","6.3","8","33.8","11.7","16.3","8.4","0.22"
"Victoria Harbour","VM8","2004-02-12","1","Bottom Water","0.6","6.4","8","34.1","12.7","16.3","12","0.22"
"Victoria Harbour","VM8","2004-03-10","1","Surface Water","0.5","7.5","8","33.7","7.6","19.7","6.2","0.31"
"Victoria Harbour","VM8","2004-03-10","1","Middle Water","0.6","7.5","8","33.7","8.1","19.7","8.4","0.31"
"Victoria Harbour","VM8","2004-03-10","1","Bottom Water","0.4","7.5","8","33.7","10.3","19.7","12","0.31"
"Victoria Harbour","VM8","2004-04-28","1","Surface Water","3.1","7.5","8.1","33.4","9.8","23.1","5.3","0.2"
"Victoria Harbour","VM8","2004-04-28","1","Middle Water","3.2","8.7","8.1","33.5","10.6","23","5.5","0.19"
"Victoria Harbour","VM8","2004-04-28","1","Bottom Water","3.3","10.9","8.2","33.5","13.2","23","14","0.11"
"Victoria Harbour","VM8","2004-05-17","1","Surface Water","1.8","6.7","8","30.7","9.8","26.5","5","0.48"
"Victoria Harbour","VM8","2004-05-17","1","Middle Water","1.9","5.6","8","31","10.8","26.3","7.3","0.5"
"Victoria Harbour","VM8","2004-05-17","1","Bottom Water","2","5.2","8","32.5","12.1","25.9","7.5","0.32"
"Victoria Harbour","VM8","2004-06-24","1","Surface Water","6.2","5.7","8.2","26.9","9.3","29.1","5.7","0.56"
"Victoria Harbour","VM8","2004-06-24","1","Middle Water","5","5.2","8.1","27.6","10","28.9","4.9","0.57"
"Victoria Harbour","VM8","2004-06-24","1","Bottom Water","2.8","4.8","8.1","32.9","13.7","28","7.9","0.27"
"Victoria Harbour","VM8","2004-07-28","1","Surface Water","4.2","5.3","8","26.5","8.3","26.4","3.3","0.51"
"Victoria Harbour","VM8","2004-07-28","1","Middle Water","4.5","5.3","8","27.1","8.2","26.2","4.2","0.51"
"Victoria Harbour","VM8","2004-07-28","1","Bottom Water","2.8","5","7.9","28","9.7","25.8","3.3","0.47"
"Victoria Harbour","VM8","2004-08-13","1","Surface Water","15","4.9","8","29.8","8.2","26.7","4","0.36"
"Victoria Harbour","VM8","2004-08-13","1","Middle Water","14","5.1","8","29.9","8.5","26.4","3.6","0.41"
"Victoria Harbour","VM8","2004-08-13","1","Bottom Water","3.7","5.2","7.9","30.4","9.2","25.9","3.2","0.26"
"Victoria Harbour","VM8","2004-09-09","1","Surface Water","7.8","4.1","8.1","30.8","9.8","26.6","3.2","0.66"
"Victoria Harbour","VM8","2004-09-09","1","Middle Water","6.1","4","8","30.9","9.8","26.6","5.5","0.62"
"Victoria Harbour","VM8","2004-09-09","1","Bottom Water","5.1","3.9","8","30.9","9.3","26.6","4.4","0.49"
"Victoria Harbour","VM8","2004-10-20","1","Surface Water","0.9","5.2","8.1","32.9","11.1","26.8","3.4","0.22"
"Victoria Harbour","VM8","2004-10-20","1","Middle Water","0.8","5","8.1","32.9","11.7","26.6","5.6","0.22"
"Victoria Harbour","VM8","2004-10-20","1","Bottom Water","1","5.1","8.2","32.9","13.4","26.6","9.3","0.2"
"Victoria Harbour","VM8","2004-11-17","1","Surface Water","1","6.4","8.1","32.6","10.4","24.4","7.1","0.24"
"Victoria Harbour","VM8","2004-11-17","1","Middle Water","1","6.3","8.1","32.6","12.1","24.4","7.3","0.25"
"Victoria Harbour","VM8","2004-11-17","1","Bottom Water","0.5","6","8.1","32.6","18.2","24.4","15","0.22"
"Victoria Harbour","VM8","2004-12-03","1","Surface Water","0.9","5.7","8","33","13.7","22.6","11","0.3"
"Victoria Harbour","VM8","2004-12-03","1","Middle Water","0.6","5.6","8","33","14.6","22.6","13","0.29"
"Victoria Harbour","VM8","2004-12-03","1","Bottom Water","0.8","5.6","8","33","16.1","22.6","15","0.29"
"Victoria Harbour","VM8","2005-01-20","1","Surface Water","1.3","5.5","8.1","32.5","9.2","16.8","2.8","0.34"
"Victoria Harbour","VM8","2005-01-20","1","Middle Water","1.4","6","8.1","32.6","9.3","16.8","3","0.3"
"Victoria Harbour","VM8","2005-01-20","1","Bottom Water","1.3","6.8","8.2","32.8","9.3","16.8","3.5","0.22"
"Victoria Harbour","VM8","2005-02-14","1","Surface Water","1.6","6.6","8.1","31.9","9.4","17.2","2","0.37"
"Victoria Harbour","VM8","2005-02-14","1","Middle Water","1.3","6.6","8.1","32","9.6","17.2","4.1","0.36"
"Victoria Harbour","VM8","2005-02-14","1","Bottom Water","1","6.4","8.1","32","9.3","17.2","3.8","0.34"
"Victoria Harbour","VM8","2005-03-04","1","Surface Water","0.9","7","8.2","32.5","9.3","15.6","4.1","0.24"
"Victoria Harbour","VM8","2005-03-04","1","Middle Water","0.9","6.9","8.2","32.6","9.2","15.6","4.1","0.23"
"Victoria Harbour","VM8","2005-03-04","1","Bottom Water","0.8","6.9","8.2","32.6","10.4","15.6","6.2","0.18"
"Victoria Harbour","VM8","2005-04-08","1","Surface Water","1.5","6.4","8.2","32.1","5.7","19.3","2.4","0.44"
"Victoria Harbour","VM8","2005-04-08","1","Middle Water","1.4","6.1","8.1","32.5","5.9","19.2","5","0.4"
"Victoria Harbour","VM8","2005-04-08","1","Bottom Water","1.4","6.4","8.2","32.7","8.6","19.2","5.1","0.37"
"Victoria Harbour","VM8","2005-05-06","1","Surface Water","1.4","5.4","8.2","28.2","5.4","24.8","1.4","0.78"
"Victoria Harbour","VM8","2005-05-06","1","Middle Water","1.2","5.3","8.2","28.4","5.4","24.7","2.3","0.76"
"Victoria Harbour","VM8","2005-05-06","1","Bottom Water","1","5","8.1","29.2","5.3","24.5","1.7","0.73"
"Victoria Harbour","VM8","2005-06-03","1","Surface Water","1.1","5.1","8.2","25.5","11.1","27.5","3.7","0.68"
"Victoria Harbour","VM8","2005-06-03","1","Middle Water","1.1","4.2","8.1","27.4","12.1","26.9","1.8","0.67"
"Victoria Harbour","VM8","2005-06-03","1","Bottom Water","1","4","8.2","29.4","13.1","26.7","4.7","0.92"
"Victoria Harbour","VM8","2005-07-07","1","Surface Water","8","5.7","8.2","24.8","11.2","26.5","2.9","0.45"
"Victoria Harbour","VM8","2005-07-07","1","Middle Water","5.8","4.7","8.1","26.6","10.3","25.7","2.8","0.47"
"Victoria Harbour","VM8","2005-07-07","1","Bottom Water","2","2.5","7.9","33.6","13.5","23","5.1","0.44"
"Victoria Harbour","VM8","2005-08-03","1","Surface Water","1.3","5.1","8.1","29.7","11.1","26.8","2","0.33"
"Victoria Harbour","VM8","2005-08-03","1","Middle Water","1.4","5.2","8.1","29.8","11.1","26.8","2.3","0.32"
"Victoria Harbour","VM8","2005-08-03","1","Bottom Water","1.3","5.3","8.1","31.2","11.3","26.9","2.8","0.2"
"Victoria Harbour","VM8","2005-09-15","1","Surface Water","5.9","7","8","30.7","12","27.9","2.1","0.28"
"Victoria Harbour","VM8","2005-09-15","1","Middle Water","6.4","7.3","8","30.8","11.6","27.6","4.9","0.26"
"Victoria Harbour","VM8","2005-09-15","1","Bottom Water","6.8","7.1","8","31.6","15.6","27.6","4.6","0.28"
"Victoria Harbour","VM8","2005-10-19","1","Surface Water","1.4","5.6","7.7","32.3","14.5","27.6","11","0.32"
"Victoria Harbour","VM8","2005-10-19","1","Middle Water","2","5.6","7.7","32.3","23.5","27.6","13","0.33"
"Victoria Harbour","VM8","2005-10-19","1","Bottom Water","1","5.6","7.7","32.3","27.9","27.6","25","0.33"
"Victoria Harbour","VM8","2005-11-16","1","Surface Water","1.1","6.3","8","32.6","12.6","25.5","5.3","0.27"
"Victoria Harbour","VM8","2005-11-16","1","Middle Water","1.4","6.3","8","32.6","13.5","25.5","6.9","0.28"
"Victoria Harbour","VM8","2005-11-16","1","Bottom Water","1.1","6.2","8","32.8","18.7","25.5","9.6","0.25"
"Victoria Harbour","VM8","2005-12-01","1","Surface Water","1.3","5","7.9","32.8","14.6","23.6","5.4","0.53"
"Victoria Harbour","VM8","2005-12-01","1","Middle Water","1.3","5","7.9","32.9","16.8","23.5","8.5","0.47"
"Victoria Harbour","VM8","2005-12-01","1","Bottom Water","1.2","5.2","8","33.1","19.6","23.5","13","0.33"
"Victoria Harbour","VM8","2006-01-11","1","Surface Water","3.7","8","8.2","32.6","9.8","17","2.8","0.2"
"Victoria Harbour","VM8","2006-01-11","1","Middle Water","4.4","7.5","8.2","32.6","9.6","17","3.2","0.2"
"Victoria Harbour","VM8","2006-01-11","1","Bottom Water","4.8","7.4","8.2","32.7","9.3","16.9","3.2","0.19"
"Victoria Harbour","VM8","2006-02-16","1","Surface Water","1","7.6","7.8","32.3","11.4","18.2","7.7","0.36"
"Victoria Harbour","VM8","2006-02-16","1","Middle Water","1.2","7.7","7.8","32.3","11.2","18.2","17","0.36"
"Victoria Harbour","VM8","2006-02-16","1","Bottom Water","1","7.8","7.8","32.3","12.1","18.1","8.4","0.35"
"Victoria Harbour","VM8","2006-03-16","1","Surface Water","1.3","6.4","8","32.7","9.8","18.6","2.7","0.31"
"Victoria Harbour","VM8","2006-03-16","1","Middle Water","1.3","6.9","8","32.8","9.8","18.7","4.6","0.29"
"Victoria Harbour","VM8","2006-03-16","1","Bottom Water","2.1","7.2","8","32.9","9.6","18.7","4.7","0.24"
"Victoria Harbour","VM8","2006-04-21","1","Surface Water","1.7","7.3","7.9","32.7","10.1","22.7","5.2","0.31"
"Victoria Harbour","VM8","2006-04-21","1","Middle Water","1.8","7.5","7.9","32.9","10.6","22.5","4.8","0.25"
"Victoria Harbour","VM8","2006-04-21","1","Bottom Water","1.6","7.8","7.9","33.2","13.2","22.3","7","0.19"
"Victoria Harbour","VM8","2006-05-26","1","Surface Water","1.4","5.5","8.1","28.6","4.3","26.1","3.9","0.52"
"Victoria Harbour","VM8","2006-05-26","1","Middle Water","1.2","5.3","8.1","29.9","5.2","25.7","18","0.47"
"Victoria Harbour","VM8","2006-05-26","1","Bottom Water","0.8","5.1","8.1","30.5","6.2","25.6","7.5","0.44"
"Victoria Harbour","VM8","2006-06-12","1","Surface Water","3.4","5.3","8.1","26.8","6.4","25.6","3.1","0.56"
"Victoria Harbour","VM8","2006-06-12","1","Middle Water","2.7","4.9","8.1","28.5","6.2","25.6","1.3","0.51"
"Victoria Harbour","VM8","2006-06-12","1","Bottom Water","1.4","4.4","8","30.6","6.9","25.5","4.8","0.36"
"Victoria Harbour","VM8","2006-07-06","1","Surface Water","19","7.5","8.3","18.4","7.6","28.9","2.4","0.67"
"Victoria Harbour","VM8","2006-07-06","1","Middle Water","12","7.4","8.3","22.2","8.8","28.3","2","0.58"
"Victoria Harbour","VM8","2006-07-06","1","Bottom Water","2.8","4.9","8.2","29.3","11.2","26.5","2","0.67"
"Victoria Harbour","VM8","2006-08-11","1","Surface Water","2","5.1","7.9","28","12.2","27.2","3.9","0.45"
"Victoria Harbour","VM8","2006-08-11","1","Middle Water","1.2","5","7.9","29.2","12","27.3","2","0.33"
"Victoria Harbour","VM8","2006-08-11","1","Bottom Water","1.2","4.6","8","30.8","16.2","26.8","7.8","0.28"
"Victoria Harbour","VM8","2006-09-06","1","Surface Water","3.3","4.6","7.9","28.3","12.1","27.3","2.2","0.47"
"Victoria Harbour","VM8","2006-09-06","1","Middle Water","3.3","4.4","7.8","29.3","11.8","26.8","2.1","0.44"
"Victoria Harbour","VM8","2006-09-06","1","Bottom Water","2.3","3.3","7.8","30.5","14.5","26.2","4.3","0.45"
"Victoria Harbour","VM8","2006-10-12","1","Surface Water","1","5.5","7.8","31.4","17.3","27.2","7.5","0.33"
"Victoria Harbour","VM8","2006-10-12","1","Middle Water","0.9","5.3","7.8","31.6","18.8","27","7.5","0.34"
"Victoria Harbour","VM8","2006-10-12","1","Bottom Water","1.2","5.1","7.8","31.7","20.8","27","12","0.32"
"Victoria Harbour","VM8","2006-11-03","1","Surface Water","1.7","5.1","7.9","32.5","14.2","26.3","4.2","0.53"
"Victoria Harbour","VM8","2006-11-03","1","Middle Water","1.6","5.5","7.9","32.8","14.5","26.2","5.3","0.36"
"Victoria Harbour","VM8","2006-11-03","1","Bottom Water","1.3","6.2","7.9","33","19.8","26.1","8.7","0.14"
"Victoria Harbour","VM8","2006-12-06","1","Surface Water","2","6","7.8","33","16.7","23.1","7.3","0.28"
"Victoria Harbour","VM8","2006-12-06","1","Middle Water","1.8","6.2","7.8","33","17.5","23.1","9.2","0.28"
"Victoria Harbour","VM8","2006-12-06","1","Bottom Water","1.9","6.3","7.8","33","21.6","23.1","12","0.25"
